Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
Q.921TM	Q. 921TM	"The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the"	0.4447981119155884	0.3457575738430023	0.41467124223709106
The height of the window	विंडो की ऊँचाई	"The following text is the following text: the following text is accurate, accurate, and faithful to the original meaningDoDoes.
The following text is the following text: the following text is accurate, accurate, and faithful to the original meaningDoes.
The following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the"	0.42368084192276	0.18529583513736725	0.02199491299688816
Do they not see that Allah enlarges the provision for whom He wills and straitens (it for whom He wills). Verily, in that are indeed signs for a people who believe.	क्या उन्होंने विचार नहीं किया कि अल्लाह जिसके लिए चाहता है रोज़ी कुशादा कर देता है और जिसके लिए चाहता है नपी-तुली कर देता है? निस्संदेह इसमें उन लोगों के लिए निशानियाँ है, जो ईमान लाएँ	The following text is the following text: the following text is the following text: the following text is the following text: the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is	0.46286675333976746	0.17782655358314514	0.03951700031757355
Connect to remote target	कनेक्ट को रिमोट लक्ष्य	"The following text is the following text: the following text is accurate, accurate, and faithful to the original meaningDoDo.
The following text is the following text: the following text is accurate, accurate, and faithful to the original meaningDoDo.
The following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following"	0.4241066873073578	0.19375616312026978	0.13391044735908508
Whether the main stage should be rendered offscreen	क्या मुख्य स्टेज को ऑफस्क्रीन प्रदान की जानी चाहिए	The main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the main is the	0.41726359724998474	0.13429293036460876	0.02027009427547455
Port	पोर्ट	The following text is the following text: the following text is the following text: the following text is the following text: the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is	0.4241059720516205	0.2613116204738617	0.25019267201423645
Now a sharp look in your eye.	अब आंखों में एक तेज नजर.	The following is a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do	0.4932646155357361	0.18431611359119415	0.014711353927850723
-	कुछ नहीं	The following text is the following text: the following text is the following text: the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is	0.43240809440612793	0.22963008284568787	0.046900443732738495
"(Muhammad), if they turn away from you, say, ""God is Sufficient (support) for me. There is no God but He. In Him do I trust and He is the Owner of the Great Throne."""	ऐ रसूल अगर इस पर भी ये लोग (तुम्हारे हुक्म से) मुँह फेरें तो तुम कह दो कि मेरे लिए ख़ुदा काफी है उसके सिवा कोई माबूद नहीं मैने उस पर भरोसा रखा है वही अर्श (ऐसे) बुर्जूग (मख़लूका का) मालिक है	"The following is the following text: from English to HindiEness the translation is accurate, fluent, and faithful to the original meaningDo not add, remove, or change any information.
Text: The following text is the following text: from English to HindiEness the translation is accurate, fluent, and faithful to the original meaningDo not add, remove, or change any information.
Text: The following text is the following text: from English to HindiEness the translation is accurate, fluent, and faithful to the original meaningDo not add, remove, or change any information.
Text: The following text is the following text: from English to HindiEness the translation is accurate, fluent, and faithful to the original meaningDo not add, remove, or change any information.
Text: The following text is the following text: from English to HindiEness the translation is accurate, fluent, and faithful to the original meaningDo not add, remove, or change any information.
Text: The following text is the following text: from English to HindiEness the translation is accurate, fluent, and faithful to the original meaningDo not add, remove, or change any information.
Text: The following text is the following text: from English to HindiEness the translation is"	0.42794540524482727	0.23207828402519226	0.06554637104272842
This road isn't on here.	यह सड़क यहाँ पर नहीं है.	The following is the following text: this is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the best. The best is the	0.47957488894462585	0.2026890218257904	0.0920184850692749
Name	नाम	The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text	0.4478739798069	0.2849138677120209	0.1386578232049942
Not funny, I guess.	न अजीब बात है, मुझे लगता है.	I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I guess, I	0.508385419845581	0.2059928923845291	0.1568397879600525
%s has canceled the following shared memo:	%s ने निम्न साझा ज्ञापन रद्द कर दिया है:	"The following is the following text: the following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and"	0.42178016901016235	0.23444677889347076	0.02067195624113083
German Male	"अज्ञात आवाज ""% 1"""	The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is a good idea to the original meaningDoes. The following text is	0.45088469982147217	0.2983877956867218	0.018583346158266068
Pelungsur cake to indicate that the ceremony has ended.	महिला #2:	"The following is the following text: the following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and faithful to the original meaningDo.
The following text is accurate, accurate, and"	0.39620357751846313	0.2403346300125122	0.0754857063293457
Who is more wicked than he who invents a lie about Allah or belies His verses? The harmdoers shall never prosper.	और उससे बढ़कर अत्याचारी कौन होगा, जो अल्लाह पर झूठ गढ़े या उसकी आयतों को झुठलाए। निस्सन्देह अत्याचारी कभी सफल नहीं हो सकते	The following is the following text from English to HindiEness the translation is accurate, fluent, and faithful to the original meaningDoes.	0.5892411470413208	0.15811431407928467	0.14892864227294922
You are going to be on the hot seat in there, June bun.	तुम वहाँ में हॉट सीट जून रोटी पर होने जा रहे हैं।	The following text is a good idea to the original meaningDoes. I am going to be on the hot seat in the next. I am going to be on the hot seat in the next. I am going to be on the hot seat in the next. I am going to be on the hot seat in the next. I am going to be on the hot seat in the next. I am going to be on the hot seat in the next. I am going to be on the hot seat in the next. I am going to be on the hotest in the next. I am going to be on the hotest in the next. I am going to be on the hotest in the next. I am going to be on the hotest in the next. I am going to be on the hotest in the next. I am going to be on the hotest in the next. I am going to be on the hotest in the next. I am going to be on the hotest in the next. I am going to be on the hotest in the next. I am going to be on the hotest in the next. I am going to be on the hotest in the next. I am going to be on the hot	0.5159668922424316	0.2881748378276825	0.13220196962356567
GType	क़िस्म	The following text is the following text: the following text is the following text: the following text is the following text: the following text is the following text: the following text is the following text: the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is	0.42750921845436096	0.21969449520111084	0.10889321565628052
Never! Indeed, it is a blazing fire,	(मगर) ये हरगिज़ न होगा	The following text is a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good thing to be a good	0.4719272553920746	0.1892634928226471	0.1240035891532898
First, I want out of here.	सबसे पहले, मैं यहाँ से बाहर करना चाहते हैं।	I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this. I want to be out of this.	0.511685848236084	0.2634149491786957	0.10253769159317017
Seven round capacity.	सात दौर क्षमता।	The following text is a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am a good idea. I am	0.47285935282707214	0.18961508572101593	0.03864385932683945
I am the hero who's been recognize today.	मैं नायक, जो आज हो गया है समझते हैं पुरूष।	I am the hero who's been recognized today.	0.687113344669342	0.35587966442108154	0.06122475862503052
Is it not a guidance to them, how many generations We destroyed before them in whose dwelling places they walk? Surely, in this there are signs for thoseof reason.	फिर क्या उनको इससे भी मार्ग न मिला कि हम उनसे पहले कितनी ही नस्लों को विनष्ट कर चुके है, जिनकी बस्तियों में वे चलते-फिरते है? निस्संदेह बुद्धिमानों के लिए इसमें बहुत-सी निशानियाँ है	The following is the following text: it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a good thing, it is not a	0.5131129026412964	0.13590750098228455	0.006631758064031601
Gifts and sweets were distributed among the students and teachers by the organisers of this program.	कार्यक्रम में प्रबंधक समिति की ओर से शिक्षकों व विद्यार्थियों को उपहार व मिठाई वितरित की गई।	The following program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is a part of the program. The program is	0.459281861782074	0.15098372101783752	0.015381431207060814
Cannot create folder '%s'	नया फ़ोल्डर `%s' नहीं बना सकता है	The following text is the following text: the following text is the following text: the following text is the following text: the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is	0.43459460139274597	0.2606307566165924	0.06038288027048111
I need you no longer.	अब मुझे तुम्हारी कोई ज़रूरत नहीं है.	I need you no longer. I need you no longer. I need you no longer. I need you no longer. I need you no longer. I need you no longer. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no less. I need you no	0.4392598569393158	0.20937615633010864	0.07991442084312439
Tell Karna good-bye.	कर्ण को नमस्ते कहना मेरे लिए .	The following text is a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good thing to the English language. I am a good	0.4983445405960083	0.21701999008655548	0.02802327647805214
_Board size:	बिसात आकार (_B):	"The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the original meaningDo.
The following text is a good idea to the"	0.4312039911746979	0.304503470659256	0.036056287586688995
We were 18.	हम 18 थे.	The following text is a bit more than than than than than than than than a bit more than than a bit more than than a bit more than than a bit more than than a bit more than than a bit more than than a bit more than than a bit more than than a bit more than than a bit more than than a bit more than than a bit more than a bit more than than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more than a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more a bit more	0.4599963128566742	0.21811062097549438	0.061970777809619904
Go tell him yourself.	उसको अपने-आप जाकर बताओ।	The following text is a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to know. I am a good thing to	0.5157634615898132	0.20023128390312195	0.03870026767253876
They will surely perish who kill their offspring in ignorance foolhardily, and forbid the food that God has given them by fabricating lies against God. Misguided are they surely, and will never come to guidance.	बेशक जिन लोगों ने अपनी औलाद को बे समझे बूझे बेवकूफी से मार डाला और जो रोज़ी ख़ुदा ने उन्हें दी थी उसे ख़ुदा पर इफ़तेरा (बोहतान) बाँध कर अपने ऊपर हराम कर डाला और वह सख्त घाटे में है ये यक़ीनन राहे हक़ से भटक गऐ और ये हिदायत पाने वाले थे भी नहीं	The following is the following text from English to HindiEnessenessenessesenessesenessesenessesenessesenessesenessesenessesenessesensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensens	0.557183563709259	0.08195936679840088	0.07465458661317825
[ BUBBLING ]	[बुदबुदाती]	BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB BIBB B	0.4544472098350525	0.16167500615119934	0.03152824193239212
Strict	स्क्रिप्ट्स	The following text is the following: the following text is the following text: the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the following text is the	0.4102313816547394	0.25202348828315735	0.06978216767311096
When you lay hands upon anyone, you do so as tyrants.	और जब तुम (किसी पर) हाथ डालते हो तो सरकशी से हाथ डालते हो	The following is a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do. I am a good thing to do	0.5137617588043213	0.22549410164356232	0.021573767066001892
Artist	कलाकार	Taste the following text from English to HindiEnessenessenessenessenessenessensenessensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensensens	0.6454169750213623	0.17399221658706665	0.09494665265083313
Worry about yourself, kiddo!	बच्चे, अपने बारे में चिंता!	The following text is a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little bit more than the original. I am a little	0.5254617929458618	0.18927009403705597	0.123911052942276
It's mathilda.	यह Mathilda है.	The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text is a bit more than the original. The following text	0.45351874828338623	0.29448366165161133	0.12747205793857574
