Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
These things have been extinct for over 150 million years.	हन्ना: वे कहाँ जा रहे हैं? ट्रेवर:	मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.6243256330490112	0.36539897322654724	0.13631534576416016
Eret, son of Eret!	एरेट, एरेट का पुत्र!	Eret, ek Eret ke baat mein.	0.7079365849494934	0.43680480122566223	0.1817961484193802
What have you got there?	आप वहां क्या मिला है?	मैं कुछ चीजें हूँ।	0.7389856576919556	0.44582757353782654	0.41542601585388184
I'm sorry, Erik, but I've seen what Shaw did to you.	मैं माफी चाहता हूँ, एरिक. लेकिन मैंने देखा है शॉ तुम्हारे साथ क्या किया.	मैं आपको आश्वस्त करना चाहता हूं कि मैंने आपको यह बताने की कोशिश की है कि शॉ ने आपको कैसे नुकसान पहुंचाया है।	0.7407681941986084	0.5984757542610168	0.5577290058135986
If you're staying here, stop begging, otherwise, go away.	अगर तुम्हें यहाँ रहना हैं, भीख माँगना बंद करो; अन्यथा, जाओ यहां से.	If आप यहाँ रह रहे हैं, तो बेगने को बंद कर दें, और अगर आप यहाँ नहीं रह रहे हैं, तो चले जाएं।	0.763575553894043	0.5235527753829956	0.4720633625984192
Use revision:	रिवीजन का उपयोग करें:	"मूल भाषा के अनुसार हिंदी में अनुवाद:

अपडेट:"	0.6827872395515442	0.4523880183696747	0.4390854835510254
In the stinking rice paddies, it will decompose faster.	बदबूदार धान में यह तेजी से सड़ जाएगा.	मिट्टी के खेतों में घास के खेतों की तुलना में तेजी से घट जाएगी।	0.7858299016952515	0.3936361074447632	0.4982985258102417
But those who fear Allah and keep their duty to their Lord (Allah), for them are built lofty rooms; one above another under which rivers flow (i.e. Paradise). (This is) the Promise of Allah: and Allah does not fail in (His) Promise.	जो आग में (पड़ा) हो मगर जो लोग अपने परवरदिगार से डरते रहे उनके ऊँचे-ऊँचे महल हैं (और) बाला ख़ानों पर बालाख़ाने बने हुए हैं जिनके नीचे नहरें जारी हैं ये खुदा का वायदा है (और) वायदा ख़िलाफी नहीं किया करता	मुसलमानों को अल्लाह के पास जाने और उनके दायित्व को उनके मालिक के पास रखकर उनका ध्यान देने के लिए, उन्हें उच्च स्तर के कमरों में एक से अधिक ऊंचाई पर नीचे की ओर बहते हुए नदियों के प्रवाह में रहने का आश्वासन है। यह अल्लाह का आश्वासन है और अल्लाह अपनी आश्वासन को कभी भी नहीं छोड़ता।	0.6735894083976746	0.5288227200508118	0.623650312423706
Verily, to thy Lord is the return (of all).	बेशक तुम्हारे परवरदिगार की तरफ (सबको) पलटना है	"मेरे प्रिय मित्र, यहाँ एक सटीक और पूरी तरह से सच्ची हिंदी अनुवाद है:

""मैंने अपने भगवान को अपने पास लौटाने के लिए, सभी को अपने पास लौटाने के लिए।""

(अर्थ: भगवान के पास मैंने अपने पास लौटाया है)"	0.6220425367355347	0.3821403384208679	0.19197307527065277
Faces on that Day will be shamed.	उस दिन बहुत से चेहरे ज़लील रूसवा होंगे	"हिंदी में इसे:

वे दिन की मुस्कान को बदनाम करेंगे।"	0.6701383590698242	0.41903889179229736	0.32661277055740356
http://www.google.com/search?q=%sie=UTF-8oe=UTF-8	http://www.google.co.in/search?q=%sie=UTF-8oe=UTF-8	"हिंदी में अनुवाद:
http://www.google.com/search?q=%sie=UTF-8oe=UTF-8"	0.8876457214355469	0.9337905049324036	0.6039254665374756
You must never confuse your feelings with your duties, Alexander.	आप अपनी भावनाओं को भ्रमित नहीं करना चाहिए... ... अपने कर्तव्यों के साथ, सिकंदर.	"मैं आपके लिए हिंदी में इसे अनुवाद करता हूं:

आपको कभी अपनी भावनाओं को अपने कर्तव्यों के साथ मिशन नहीं करना चाहिए।"	0.7709727883338928	0.5977936387062073	0.5870805978775024
With festivals can food be far behind? .:Myfriend:. from Malaysia shares information about Ketupat, an integral part of Eid ul-Fitr in Malaysia.	:माइफ्रेंड:. केतुपत, के बारे में बता रहे हैं जो कि मलेशिया में ईद-उल-फित्र त्यौहार का प्रमुख हिस्सा है.	मेरे दोस्त से मैंने मालेशिया में ईद उल फिटर के बारे में केटुपट के बारे में जानकारी प्राप्त की है।	0.7358041405677795	0.605267345905304	0.5206660032272339
SOMEBODY WHO MIGHT HAVE YOUR NUMBER?	आपका नंबर हो सकता है डब्ल्यूएचओ किसी को?	मुझे कोई जो आपका नंबर जानता हो?	0.76512610912323	0.457910418510437	0.219200000166893
I find this whole concept of interviewing very flawed.	मुझे इंटरव्यू लेने के इस पूरे विचार में कमी लगती है।	"मैं इस पूरे विचार के बारे में पूछने के लिए यहाँ हूँ।

मुझे लगता है कि यह विचार बहुत असफल है।"	0.7695720195770264	0.6135742664337158	0.6068745851516724
Honky-tonk up the 56 outside of Mount Hope.	होंकी-टोंक माउंट होप के बाहर 56 ऊपर.	माउंट होप के बाहर 56 के बाहर होन्क-टोन्क को उठाएं।	0.8231997489929199	0.590985119342804	0.5804540514945984
All this stuff is really...	यह सब चीज़े...	मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.6575221419334412	0.4073788821697235	0.1778007447719574
She is busy preparing for the trip.	वह सफ़र की तैयारी में लगी हुई है।	मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.6576197147369385	0.4052658975124359	0.21993659436702728
(COUGHS) home	(खांसी) घर	(कोह-जू-जू) घर	0.788591742515564	0.574730396270752	0.6624739766120911
Brazil	ब्राझील	भारत	0.7402117252349854	0.5683974623680115	0.8155913352966309
[ ENGINE GRINDING, SQUEALING ]	[इंजन पीस, चिल्ला]	"हिंदी में इसे:

इंजन ग्रINDिंग, स्केलिंग"	0.7110801339149475	0.3804878890514374	0.24132601916790009
You are so smart. Right.	तुम बहुत ही स्मार्ट हो।	मैं आपको बहुत बुद्धिमान हूँ. सही हूँ.	0.7271358966827393	0.5203460454940796	0.3563234210014343
This year in April a trial was held in the federal court in Oklahoma.	इस साल अप्रैल में ओकलाहोमा शहर स्थित संघीय अदालत में उस पर मुकदमा चला था।	यह वर्ष अप्रैल में एक परीक्षण का आयोजन किया गया था ओकलाहा के संघीय न्यायालय में।	0.7958688735961914	0.6574761271476746	0.695915937423706
Today	आज	मैं आज	0.7930500507354736	0.791449785232544	0.8847329616546631
No, Raleigh, listen to me.	नहीं, रैले, मेरी बात सुनो.	मैं रैली को सुनने के लिए सुनो.	0.7675912380218506	0.3824552595615387	0.27573609352111816
No, but his is so..	नहीं, लेकिन उसकी तो है ..	माफ़ कीजिये, लेकिन मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.6552927494049072	0.4815734326839447	0.4039563238620758
All their time.	उनका पूरा समय।	मेरे पास आपके लिए हिंदी में इसे अनुवाद करने के लिए कुछ समय नहीं है।	0.6678130030632019	0.45870909094810486	0.1716541349887848
Tower, we're going offline soon, but drones are already mobile and executing.	टॉवर,हमजल्दहीऑफ़लाइनजारहे , लेकिनराजापहलेसेही मोबाइल और क्रियान्वित कर रहे हैं	तowers, हम जल्द ही ऑफलाइन होंगे, लेकिन ड्रोन अब चले गए हैं और कार्य कर रहे हैं।	0.7142156958580017	0.5509769320487976	0.4472689628601074
"Say, ""Call upon Allah or call upon the Most Merciful. Whichever [name] you call - to Him belong the best names."" And do not recite [too] loudly in your prayer or [too] quietly but seek between that an [intermediate] way."	"कह दो, ""तुम अल्लाह को पुकारो या रहमान को पुकारो या जिस नाम से भी पुकारो, उसके लिए सब अच्छे ही नाम है।"" और अपनी नमाज़ न बहुत ऊँची आवाज़ से पढ़ो और न उसे बहुत चुपके से पढ़ो, बल्कि इन दोनों के बीच मध्य मार्ग अपनाओ"	"माफ़ कीजिये, ""कॉल करने के लिए अल्लाह या अल्लाह को सबसे मीठे नाम के लिए कहें, कोई भी नाम जो आप उसे कहें - उसे अपने बारे में सबसे अच्छे नामों के लिए मान्यता देता है। और कोई भी ध्वनि को बहुत गहराई से और बहुत धुंधली से नहीं करें, लेकिन कुछ भी ध्वनि को बहुत गहराई से और बहुत धुंधली से नहीं करें, लेकिन कुछ भी ध्वनि को कुछ भी धुंधली से नहीं करें।"	0.7244002819061279	0.42855432629585266	0.31682780385017395
You need not do it if you don't want to	आप इसे करते जरूरत नहीं है अगर आप नहीं करना चाहते हैं	मैं आपके लिए हिंदी में इसे अनुवाद नहीं करूंगा।	0.6811861395835876	0.47995105385780334	0.27515894174575806
When Kotranka Tehsildaar reached the P.H.E department, he found it locked.	तहसीलदार कोटरंका स्थित पीएचई विभाग के कार्यालय पहुंचे तो वहां ताला लगा हुआ था।	कोटरंका थिएसिल्डार ने पीएचई डिपार्टमेंट पर पहुंचते हुए, वहां उन्हें खाली कर दिया गया था।	0.7940331697463989	0.5686227679252625	0.4246797263622284
Filtering options	फिल्टरिंग विकल्प	फिल्टरिंग विकल्प	0.9999999403953552	0.989364504814148	0.8983141183853149
Durkin's Garage.	डर्किन का गराज.	दुर्किन कारगार्ड	0.7566571235656738	0.5343301892280579	0.561198890209198
Yes.	हाँ।	हाँ	0.8584152460098267	0.9476197361946106	0.8916271924972534
Just give us back our dragon, and we'll go...	बस हमें हमारा ड्रैगन वापस कर दो और हम चले जाएँगे...	देखें कि हमें अपने द्राज़ को वापस दे दें और हमें चले	0.7503610253334045	0.5370264053344727	0.40905916690826416
And maybe we'll get coffee in bed Sunday mornings.	और शायद हमें कॉफी मिलेगी बिस्तर में रविवार की सुबह.	मैं कॉफी के लिए शाम के दिनों में बेड में जाने की संभावना है।	0.7513923048973083	0.45396649837493896	0.40111178159713745
Book URI	पुस्तक URI	"मुख्य पृष्ठभूमि: मैंने एक पुस्तक का निर्देश प्राप्त किया था, जिसका नाम ""Book URI"" था।"	0.705797553062439	0.4868583381175995	0.23115627467632294
"Could not find relationships file ""%1"""	फ़ाइल से पढ़ नहीं सका.	"मुझे आपके लिए एक हिंदी अनुवाद मिला है। यहाँ है:

मुझे आपके लिए एक हिंदी अनुवाद मिला है। 

क्या आपको कोई अन्य अनुवाद चाहिए?"	0.5945629477500916	0.3630521595478058	0.24034054577350616
- [Fire Bell]	- [आग बेल]	"हिंदी में इसका अनुवाद निम्न प्रकार है:

- [फायर बेल]"	0.7509214878082275	0.6298274397850037	0.45490777492523193
The angels along with the Spirit descend in it by the permission of their Lord with all kinds of decrees.	उसमें फ़रिश्तें और रूह हर महत्वपूर्ण मामलें में अपने रब की अनुमति से उतरते है	अंगेलों के साथ स्पिरिटल भी इस में गिरते हैं उनके राजा के अनुमति से सभी प्रकार के आदेशों के साथ।	0.7450016736984253	0.46205243468284607	0.612837553024292
Sending message %d of %d	%d के %d संदेश को भेज रहा है	मैसेज %d से %d	0.759942352771759	0.5692623853683472	0.43279242515563965
It's just a dream of a farmer from Kansas.	यह सिर्फ कान्सास से एक किसान की एक सपना है।	मुंबई में किसान से एक दृश्य है जो कैनसस से है।	0.7928358316421509	0.47011950612068176	0.4703613519668579
Surely those who believe, and those who are Jews, and the Christians, and the Sabians, whoever believes in Allah and the Last day and does good, they shall have their reward from their Lord, and there is no fear for them, nor shall they grieve.	बेशक मुसलमानों और यहूदियों और नसरानियों और ला मज़हबों में से जो कोई खुदा और रोज़े आख़िरत पर ईमान लाए और अच्छे-अच्छे काम करता रहे तो उन्हीं के लिए उनका अज्र व सवाब उनके खुदा के पास है और न (क़यामत में) उन पर किसी का ख़ौफ होगा न वह रंजीदा दिल होंगे	मुसलमानों के लिए, ईसाईों के लिए, साबियों के लिए, और अलाह के लिए ईमान रखने वाले लोगों के लिए, उनके लिए उनके राजा की कृपा में मिलेगी, और उन्हें किसी भी चिंता या दुःसफार नहीं होगा।	0.7250068187713623	0.5166383981704712	0.5553327798843384
Page	पृष्ठ	"हिंदी में अनुवाद:
पेज"	0.6111558079719543	0.48880109190940857	0.2638201415538788
Valid signature, but cannot verify sender	वैध हस्ताक्षर, प्रेषक को नहीं जांच सकता है	मान्यता प्रमाण, लेकिन संदेश को संदेशी नहीं मान सकता	0.7270657420158386	0.48305973410606384	0.39487552642822266
* (C) find my home again afterwards.	* (स) उसके बाद मुझे घर वापस आने में कोई परेशानी नहीं हुई.	* (C) मेरी दुकान को फिर से मेरे घर के रास्ते पर लौटाने के बाद।	0.737680196762085	0.47329822182655334	0.3637266755104065
"""And ordain for us that which is good, in this life and in the Hereafter: for we have turned unto Thee."" He said: ""With My punishment I visit whom I will; but My mercy extendeth to all things. That (mercy) I shall ordain for those who do right, and practise regular charity, and those who believe in Our signs;-"	"""और हमारे लिए इस संसार में भलाई लिख दे और आख़िरत में भी। हम तेरी ही ओर उन्मुख हुए।"" उसने कहा, ""अपनी यातना में मैं तो उसी को ग्रस्त करता हूँ, जिसे चाहता हूँ, किन्तु मेरी दयालुता से हर चीज़ आच्छादित है। उसे तो मैं उन लोगों के हक़ में लिखूँगा जो डर रखते और ज़कात देते है और जो हमारी आयतों पर ईमान लाते है"	"मैं इस टेक्स्ट को हिंदी में अनुवाद करता हूं।

""हमें जीवन में अच्छी चीजें चुननी चाहिए, और भविष्य में भी"" - वह कहता है: ""मैं तुम्हें अपने दंड के लिए हमेशा जानबूझकर ले जाऊंगा, लेकिन मेरी दया हमेशा सभी चीजों को बढ़ावा देगी।"" वह कहता है: ""मैं उन लोगों को चुनूंगा जो सही करते हैं, और वे हमेशा सामान्य सहनशीलता का पालन करेंगे, और जो हमारे प्रार्थना के प्रेम में विश्वास करते हैं।"""	0.7132265567779541	0.5557810664176941	0.5785619020462036
I'd been in the army less than a year when that unholy Tet arrived.	. कि अपवित्र Tet पहुंचे जब मैं सेना में कम से कम एक वर्ष किया जाएगा.	मैं कुछ साल पहले सैन्य में रहा था, जब उस दुर्भाग्य के साथ हुआ था।	0.699104368686676	0.37993815541267395	0.48112642765045166
'Cause you're gonna make a phone call for us.	आप हमारे लिए एक फोन करने वाले हैं है.	मैं कुछ भाषा के लिए हिंदी अनुवाद नहीं कर सकता।	0.7379390001296997	0.40215617418289185	0.34798485040664673
He called me boatsman Olsen's second wife.	उसने मुझे केवट ऑलसेन की दूसरी पत्नी कहा.	"मैं आपको इस अंग्रेजी से हिंदी में अनुवाद करने के लिए बुला रहा हूँ। 

वह मुझे बोट्समैन ओलेन्स के दूसरे पति के रूप में बोला।"	0.7417390942573547	0.5442808270454407	0.34190836548805237
"Hashing ""%s"""	"हैशिंग ""%s"""	"हैशिंग ""से"""	0.8553910255432129	0.654538094997406	0.7401326894760132
The color that is used to fill the area behind the image. If the use-background-color key is not set, the color is determined by the active GTK+ theme instead.	रंग कि छवि के पीछे क्षेत्र को भरने के लिए प्रयोग किया जाता है.यदि कुंजी उपयोग पृष्ठभूमि रंग सेट नहीं है, रंग सक्रिय GTK + बजाय विषय द्वारा निर्धारित किया जाता है.	मुख्य रंग जो छवि के पीछे के क्षेत्र को भरने के लिए उपयोग किया जाता है। यदि उपयोग-रंग-रंग-रंग-रंग (use-background-color) के लिए कोई सेट नहीं किया गया है, तो क्षेत्र को सक्रिय GTK+ टेम्पलेट के अनुसार निर्धारित किया जाता है।	0.8290330767631531	0.6861692667007446	0.6358416080474854
And We grew a tree of gourd (as a shelter) above him.	हमने उसपर बेलदार वृक्ष उगाया था	"मैं इस टेक्स्ट को हिंदी में अनुवाद करने के लिए तैयार हूँ। यहाँ है अनुवाद:

और हमने उस पेड़ को गुड़ के रूप में एक सुरक्षा के रूप में ऊपर रखा।"	0.6938928961753845	0.3654016852378845	0.18170292675495148
This matter is not for you to decide – whether He guides them to repent or punishes them, for they are the unjust.	(ऐ रसूल) तुम्हारा तो इसमें कुछ बस नहीं चाहे ख़ुदा उनकी तौबा कुबूल करे या उनको सज़ा दे क्योंकि वह ज़ालिम तो ज़रूर हैं	मामले को आप को निर्णय लेने के लिए नहीं है। वे गलत हैं।	0.6450526714324951	0.3535046875476837	0.3956841230392456
- Yeah.	-हाँ।	"माफ़ कीजिये, यहाँ हिंदी में इसका अनुवाद है:

- हाँ"	0.736896276473999	0.4609266221523285	0.3112245500087738
Using LDAP	LDAP का प्रयोग करें	अधिनियम लीडपी (LDAP) का उपयोग करना	0.7705944180488586	0.6150925755500793	0.579655647277832
At least %1 points are needed for that spline type	उस स्प्लाइन क़िस्म के लिए कम से कम% 1 बिन्दु आवश्यक हैं	मात्रा के लिए कम से कम 1% की आवश्यकता है जो स्लाइन प्रकार के लिए	0.8015700578689575	0.5522612929344177	0.5137751698493958
- No.	- नंबर	मुख्य पृष्ठभूमि: - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -	0.4748051166534424	0.28503865003585815	0.25018373131752014
Error on rollback transaction	रोलबैक ट्रांजेक्शन में त्रुटि	"माफी के लिए, मैं आपके लिए एक सही हिंदी अनुवाद प्रदान करने के लिए तैयार हूँ।

रिफॉल्ड रोलबैक ट्रांजेक्शन पर कोई भी प्रयोग करने पर कोई भी प्रयोग किया जाने वाले में कोई भी गलती होने पर, यह प्रयोग किया जाना चाहिए।

धन्यवाद"	0.7093704342842102	0.43650469183921814	0.15457475185394287
& Tools	औज़ार (T)	"मूल भाषा के अनुसार हिंदी में अनुवाद:

& टूल्स"	0.6605532765388489	0.4130455553531647	0.1624918282032013
Are we gonna fight, or you plan on boring me to death?	हम लड़ाई, वाला या आप मुझे मृत्यु को बोरिंग पर योजना कर रहे हैं?	मैं कुछ हिंदी में इसे अनुवाद नहीं कर सकता	0.6708589196205139	0.2953427731990814	0.16003219783306122
O ye who believe! Take your precautions, and either go forth in parties or go forth all together.	ऐ ईमानवालों (जिहाद के वक्त) अपनी हिफ़ाज़त के (ज़राए) अच्छी तरह देखभाल लो फिर तुम्हें इख्तेयार है ख्वाह दस्ता दस्ता निकलो या सबके सब इकट्ठे होकर निकल खड़े हो	मुस्कुरते हुए, तुम्हें अपनी सावधानी बरकरोशन करनी चाहिए, और तुम्हें किसी भी तरह के समूह में या समूह में जाना चाहिए।	0.663016140460968	0.4091968536376953	0.37128299474716187
How dare you say it's unlikely?	तुम्हारी हिम्मत कैसे हुई असंभव कहने की?	"माफ़ कीजिये, मैं आपके लिए इसे हिंदी में अनुवाद करता हूँ।

मैंने इसे पहले ही अनुवाद किया है, और मैं इसे आपके लिए संशोधित नहीं करूँगा।"	0.6242208480834961	0.33079060912132263	0.1389824002981186
“We only feed you for the sake of God. We want from you neither compensation, nor gratitude.	"""हम तो केवल अल्लाह की प्रसन्नता के लिए तुम्हें खिलाते है, तुमसे न कोई बदला चाहते है और न कृतज्ञता ज्ञापन"	मुस्लिमों को किसी भी प्रकार का भोजन देने के लिए हमें भगवान के लिए ही काम करने की इच्छा है। हम आपके साथ किसी भी प्रकार की पुरस्कार या धन्यवाद के लिए आपकी सहायता नहीं चाहते।	0.6991710662841797	0.633171796798706	0.7809928059577942
Yoare no AL0	कोई AL0 Yoare	मैं कुछ नहीं	0.6599538326263428	0.5988641381263733	0.4450741410255432
No, Alexander.	नहीं, सिकंदर.	मैं नहीं हूँ.	0.7280385494232178	0.510282576084137	0.43116524815559387
- Margarethe Lorenz.	- मार्गरेथ लौरेंज.	मार्गार्थे लोरेंज.	0.8529385924339294	0.46356630325317383	0.2992185354232788
They said, ‘O Moses, we will never enter it so long as they remain in it. Go ahead, you and your Lord, and fight! We will be sitting right here.’	वह कहने लगे एक मूसा (चाहे जो कुछ हो) जब तक वह लोग इसमें हैं हम तो उसमें हरगिज़ (लाख बरस) पॉव न रखेंगे हॉ तुम जाओ और तुम्हारा ख़ुदा जाए ओर दोनों (जाकर) लड़ो हम तो यहीं जमे बैठे हैं	मुस्लिमों ने कहा, 'ओ मूसे मुस्लिम, हमें कभी इसे नहीं पारित करेंगे जब तक वे इसमें रहेंगे। तुम और तुम्हारा राजा जाने के लिए आगे बढ़ो, हमें यहाँ बैठे रहेंगे।	0.6931089162826538	0.5905223488807678	0.5584322214126587
Scale Center Y	स्केल सेंटर Y	"मूल भाषा के अनुसार हिंदी में अनुवाद:

स्केल केंद्र य"	0.7090868949890137	0.4764038622379303	0.35404959321022034
Select the calendars to search for meeting conflicts	बैठक विरोध के लिए ढ़ूंढ़ने के लिए पंचांग चुनें	मिले मिले कैलेंडर को खोजें के लिए मीटिंग के संघनन के बारे में	0.7122966051101685	0.4950123131275177	0.17985978722572327
He cares more about me than his work.	वे अपने काम से अधिक मेरी परवाह करते हैं.	मुझे आपके बारे में अधिक चिंतित है और अपने काम के बारे में अधिक विचार करता है।	0.7733579277992249	0.6000839471817017	0.5841733813285828
"Surely, disbelievers are those who said: ""Allah is the third of the three (in a Trinity)."" But there is no ilah (god) (none who has the right to be worshipped) but One Ilah (God -Allah). And if they cease not from what they say, verily, a painful torment will befall the disbelievers among them."	जो लोग इसके क़ायल हैं कि ख़ुदा तीन में का (तीसरा) है वह यक़ीनन काफ़िर हो गए (याद रखो कि) ख़ुदाए यकता के सिवा कोई माबूद नहीं और (ख़ुदा के बारे में) ये लोग जो कुछ बका करते हैं अगर उससे बाज़ न आए तो (समझ रखो कि) जो लोग उसमें से (काफ़िर के) काफ़िर रह गए उन पर ज़रूर दर्दनाक अज़ाब नाज़िल होगा	"मुझे खेद है, लेकिन मैं इसे अनुवाद नहीं कर सकता। यहाँ एक अनुवाद है:

स्वीकार से, द्वितीयों को कहा जाता है कि ""अल्लाह तीनों में से तीसरा है।"" लेकिन अल्लाह को कोई भी देवी नहीं माना जाता है जो पूजा करने के अधिकार के साथ है। अगर वे कभी बंद नहीं करेंगे तो वे द्वितीयों को बहुत दर्द का सामना करना पड़ेगा।"	0.6598668694496155	0.397801011800766	0.3877832591533661
So that the People of the Book may know that they have no power over any of the favors of Allah; that the favors are in the Hand of Allah; He gives it towhom He will. The Favor of Allah is the Great.	(ये इसलिए कहा जाता है) ताकि अहले किताब ये न समझें कि ये मोमिनीन ख़ुदा के फज़ल (व क़रम) पर कुछ भी कुदरत नहीं रखते और ये तो यक़ीनी बात है कि फज़ल ख़ुदा ही के कब्ज़े में है वह जिसको चाहे अता फरमाए और ख़ुदा तो बड़े फज़ल (व क़रम) का मालिक है	मुस्लिम समुदाय को जाने के लिए, यह बताना चाहिए कि वे किसी भी अल्लाह के पास कोई भी उपहार नहीं है; अल्लाह के उपहार का प्रभाव उसके हाथ में है। अल्लाह के उपहार का बड़ा उपहार है।	0.6612561941146851	0.4186495840549469	0.4193909764289856
What kind of trouble, Silas?	मुसीबत, सीलास के किस तरह का?	मुझे कोई भी तरह की कठिनाई नहीं है	0.6772303581237793	0.6218718886375427	0.5710887908935547
Keywords:	बीजशब्द:	Keywords:	0.7252476811408997	0.7855908274650574	0.5760637521743774
It's Mithravinda Devi, who'll be the next queen...	मित्राविन्दा देवी, जो कि अगली महारानी होगी...	मित्रविंदा देवी को अगली राजकुमारी बनाएंगी।	0.7702087759971619	0.799167275428772	0.9113480448722839
Come on, come and have a shower, get the day going.	चलो आओ, अब शॉवर ले लो, और दिन शुरू करो.	मैं को क्या करूँ, क्या करूँ और एक स्नान लें, जो दिन को चलाएं।	0.7309748530387878	0.38531094789505005	0.13467970490455627
Description	वर्णन	"हिंदी में अनुवाद:

प्रकार"	0.6168227791786194	0.44287535548210144	0.17044509947299957
"""In an ideal world, Franck, he'd kill us all."""	"""एक आदर्श दुनिया में, फ्रैंक, वह हम सभी को मार डालेंगे ."""	"मैं इस टेक्स्ट को हिंदी में अनुवाद करने के लिए काम करूंगा।

""एक सपने के दुनिया में, फ्रांक, हम सब को मारने का काम करूंगा।"""	0.7720138430595398	0.5154643654823303	0.4681589603424072
Jasper has experience with a newborn.	नवजात शिशु के साथ है एक अनुभव.	जेपर के पास एक प्रजनन है	0.7680621147155762	0.43698933720588684	0.4842160940170288
I had mine in a turnip patch.	लेकिन मेरा एक शलजम के बगीचे में हुआ था.	मैंने अपने पानी को एक ट्रेनिपट में रखा था।	0.7735912799835205	0.39994630217552185	0.3775244653224945
Indeed there was a sign for you in the two hosts (which) met together in encounter; one party fighting in the way of Allah and the other unbelieving, whom they saw twice as many as themselves with the sight of the eye and Allah strengthens with His aid whom He pleases; most surely there is a lesson in this for those who have sight.	बेशक तुम्हारे (समझाने के) वास्ते उन दो (मुख़ालिफ़ गिरोहों में जो (बद्र की लड़ाई में) एक दूसरे के साथ गुथ गए (रसूल की सच्चाई की) बड़ी भारी निशानी है कि एक गिरोह ख़ुदा की राह में जेहाद करता था और दूसरा काफ़िरों का जिनको मुसलमान अपनी ऑख से दुगना देख रहे थे (मगर ख़ुदा ने क़लील ही को फ़तह दी) और ख़ुदा अपनी मदद से जिस की चाहता है ताईद करता है बेशक ऑख वालों के वास्ते इस वाक़ये में बड़ी इबरत है	"माना कि यहाँ की भाषा हिंदी में है।

असलम है कि दो मित्रों (जिन्हें) एक साथ मिले थे और उन्होंने एक दूसरे के साथ लड़ाई लड़ी थी और दूसरे को अल्लाह के साथ देखने की सुनवाई में देखा था, और अल्लाह ने उन्हें अपनी सहायता से दो बार अधिक देखा था, जो उनके दृष्टिकोण से अल्लाह को अधिक देख सकते थे, और यह एक सीख है कि किसी को देखें जो अपने सामने है।"	0.6913511157035828	0.47107356786727905	0.5325270295143127
Can he ride with me?	क्या यह मेरे साथ आ सकता है?	मैं क्या कर सकता हूँ?	0.7941909432411194	0.6605855226516724	0.5510467290878296
But I'm gonna tell you, that's dumb.	लेकिन मैं कर रहा हूँ तुम्हें कहता हूं, कि मूर्ख है.	मैं तुम्हें बताऊंगा कि यह क्या है, यह तुम्हारे लिए बुरा है।	0.7845086455345154	0.5987427830696106	0.5942279100418091
And if anyone of the polytheists asks you for protection, give him protection so that he may hear the Word of God; then escort him to his place of safety. That is because they are a people who do not know.	और (ऐ रसूल) अगर मुशरिकीन में से कोई तुमसे पनाह मागें तो उसको पनाह दो यहाँ तक कि वह ख़ुदा का कलाम सुन ले फिर उसे उसकी अमन की जगह वापस पहुँचा दो ये इस वजह से कि ये लोग नादान हैं	अगर कोई पॉलिथेथिस्ट आपको सुरक्षा प्रदान करने के लिए कहता है, तो आपको उन्हें सुरक्षा प्रदान करें कि वह अपने भगवान के शब्द सुन सके। यह इसलिए है क्योंकि वे लोग नहीं हैं जो जानते हैं।	0.6956764459609985	0.4563222825527191	0.5603099465370178
A drone picked up voiceprints in the Indus Valley.	एक ड्रोन सिंधु घाटी में voiceprints उठाया.	अनुसंधान के दौरान एक ड्रोन ने इंदु नदी के क्षेत्र में आवाज़ की प्रतिक्रिया को इकट्ठा किया।	0.7571117281913757	0.6603421568870544	0.7758483290672302
B3/ Modification of B2	B3 / B2 का संशोधनName	बी3/ मॉडिफिकेशन ऑफ बी2	0.6766731142997742	0.6217799782752991	0.7575218677520752
Keywords:	की- वर्डस:	Keywords:	0.7248814105987549	0.8533041477203369	0.734623372554779
What's that supposed to mean?	क्या मतलब है?	मुझे लगता है कि यह क्या कहना है?	0.7539938688278198	0.7235921025276184	0.8144752979278564
I had a fight with my old friends because of you.	मैं तुम्हारी वजह से मेरे पुराने दोस्तों के साथ झगड़ा हुआ था।	मैं आपके पुराने दोस्तों के साथ लड़ने के कारण आपके साथ मेरे साथ थे।	0.8244426846504211	0.4597521126270294	0.3639610707759857
Oh, Zeus.	ओह, ज़ीउस.	ओह, जेझस.	0.8783794641494751	0.8858230710029602	0.9104920625686646
Firstly, that he didn't find the photo.	पहला, की उसे फोटो ही नहीं मिला।	दूसरा, वह फोटो नहीं पाया।	0.8304769396781921	0.7439103722572327	0.8932723999023438
