Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
All their time.	उनका पूरा समय।	"Translate the following text from English to Hindi
EnSure the translation is accurate, fluent, and faithful to the original meaningDo not, and
I have the ability to change any information."	0.6193152666091919	0.320901483297348	0.043614599853754044
Tower, we're going offline soon, but drones are already mobile and executing.	टॉवर,हमजल्दहीऑफ़लाइनजारहे , लेकिनराजापहलेसेही मोबाइल और क्रियान्वित कर रहे हैं	I am the best of the best, but the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best of the best, and the best	0.5126590728759766	0.18378007411956787	0.026277143508195877
"Say, ""Call upon Allah or call upon the Most Merciful. Whichever [name] you call - to Him belong the best names."" And do not recite [too] loudly in your prayer or [too] quietly but seek between that an [intermediate] way."	"कह दो, ""तुम अल्लाह को पुकारो या रहमान को पुकारो या जिस नाम से भी पुकारो, उसके लिए सब अच्छे ही नाम है।"" और अपनी नमाज़ न बहुत ऊँची आवाज़ से पढ़ो और न उसे बहुत चुपके से पढ़ो, बल्कि इन दोनों के बीच मध्य मार्ग अपनाओ"	The word of the word, the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the	0.43728721141815186	0.12350687384605408	0.049378085881471634
You need not do it if you don't want to	आप इसे करते जरूरत नहीं है अगर आप नहीं करना चाहते हैं	"Translate the following text from English to Hindi
EnSure the translation is accurate, fluent, and faithful to the original meaningDo not add any information."	0.5778595209121704	0.25130730867385864	0.04340706020593643
When Kotranka Tehsildaar reached the P.H.E department, he found it locked.	तहसीलदार कोटरंका स्थित पीएचई विभाग के कार्यालय पहुंचे तो वहां ताला लगा हुआ था।	The word of the PHEP, the PHEE, the PHEE, the PHEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPEE, the PPE	0.5151534676551819	0.16262203454971313	0.044778864830732346
Filtering options	फिल्टरिंग विकल्प	"The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:"	0.5017144680023193	0.22375917434692383	0.019592316821217537
Durkin's Garage.	डर्किन का गराज.	The original meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of the meaning of	0.4681544601917267	0.1359815001487732	0.014122851192951202
Yes.	हाँ।	"The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:"	0.49257418513298035	0.286481648683548	0.1552661508321762
Just give us back our dragon, and we'll go...	बस हमें हमारा ड्रैगन वापस कर दो और हम चले जाएँगे...	I'm the best of the world, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll be the best, and we'll	0.5359799265861511	0.17579635977745056	0.08062055706977844
And maybe we'll get coffee in bed Sunday mornings.	और शायद हमें कॉफी मिलेगी बिस्तर में रविवार की सुबह.	"Translate the following text from English to Hindi
EnSure the translation is accurate, fluent, and faithful to the original meaningDo not, I know."	0.5951254367828369	0.2195143848657608	0.03121424838900566
Book URI	पुस्तक URI	"The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:"	0.5031530261039734	0.25254592299461365	0.09200555831193924
"Could not find relationships file ""%1"""	फ़ाइल से पढ़ नहीं सका.	"The language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to Hindi
Enese the language of the English to"	0.48196175694465637	0.22339698672294617	0.08957278728485107
- [Fire Bell]	- [आग बेल]	The text is a very good, and the original meaningDo the original meaningDo the original meaningDo the original meaningDo the original meaningDo the original meaningDo the original meaningDo the original meaningDo the original meaningDo the original meaningDo the original meaningDoDo the original meaningDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDoDo	0.5693106055259705	0.19964666664600372	0.18445166945457458
The angels along with the Spirit descend in it by the permission of their Lord with all kinds of decrees.	उसमें फ़रिश्तें और रूह हर महत्वपूर्ण मामलें में अपने रब की अनुमति से उतरते है	The translation is accurate, fluent, and faithful to the original meaningDo not, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo, and the original meaningDo,	0.5026350021362305	0.17973385751247406	-0.0015524327754974365
Sending message %d of %d	%d के %d संदेश को भेज रहा है	"The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:"	0.4961877465248108	0.2553398907184601	-0.020120564848184586
It's just a dream of a farmer from Kansas.	यह सिर्फ कान्सास से एक किसान की एक सपना है।	"Translate the following text from English to Hindi
EnSure the translation is accurate, fluent, and faithful to the original meaningDo not, I."	0.6003254652023315	0.238134503364563	0.05166210979223251
Surely those who believe, and those who are Jews, and the Christians, and the Sabians, whoever believes in Allah and the Last day and does good, they shall have their reward from their Lord, and there is no fear for them, nor shall they grieve.	बेशक मुसलमानों और यहूदियों और नसरानियों और ला मज़हबों में से जो कोई खुदा और रोज़े आख़िरत पर ईमान लाए और अच्छे-अच्छे काम करता रहे तो उन्हीं के लिए उनका अज्र व सवाब उनके खुदा के पास है और न (क़यामत में) उन पर किसी का ख़ौफ होगा न वह रंजीदा दिल होंगे	The word of the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the word, the	0.491417795419693	0.10389649868011475	0.04028906300663948
Page	पृष्ठ	"The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:"	0.4566057324409485	0.2608916461467743	0.057532019913196564
Valid signature, but cannot verify sender	वैध हस्ताक्षर, प्रेषक को नहीं जांच सकता है	The language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the	0.46834638714790344	0.14976190030574799	0.01845741458237171
* (C) find my home again afterwards.	* (स) उसके बाद मुझे घर वापस आने में कोई परेशानी नहीं हुई.	"Translate the following text from English to Hindi
EnSure the translation is accurate, fluent, and faithful to the original meaningDo not, I."	0.6071004271507263	0.2492925226688385	0.018695197999477386
"""And ordain for us that which is good, in this life and in the Hereafter: for we have turned unto Thee."" He said: ""With My punishment I visit whom I will; but My mercy extendeth to all things. That (mercy) I shall ordain for those who do right, and practise regular charity, and those who believe in Our signs;-"	"""और हमारे लिए इस संसार में भलाई लिख दे और आख़िरत में भी। हम तेरी ही ओर उन्मुख हुए।"" उसने कहा, ""अपनी यातना में मैं तो उसी को ग्रस्त करता हूँ, जिसे चाहता हूँ, किन्तु मेरी दयालुता से हर चीज़ आच्छादित है। उसे तो मैं उन लोगों के हक़ में लिखूँगा जो डर रखते और ज़कात देते है और जो हमारी आयतों पर ईमान लाते है"	The word of the word, the word is the word, the word is the word, the word is the word Enese.	0.5695845484733582	0.1334594190120697	0.07936540246009827
I'd been in the army less than a year when that unholy Tet arrived.	. कि अपवित्र Tet पहुंचे जब मैं सेना में कम से कम एक वर्ष किया जाएगा.	I'd be in the army less than a year when that unholy Tet arrived.	0.6817590594291687	0.3143235146999359	0.06950359046459198
'Cause you're gonna make a phone call for us.	आप हमारे लिए एक फोन करने वाले हैं है.	The language of the English to Hindi. Enquire the translation is accurate, fluent, and faithful to the original meaningDo not, I am not.	0.6108412742614746	0.2560805678367615	0.11327631771564484
He called me boatsman Olsen's second wife.	उसने मुझे केवट ऑलसेन की दूसरी पत्नी कहा.	"Translate the following text from English to Hindi
EnSure the translation is accurate, fluent, and faithful to the original meaningDo not add any information."	0.5978521108627319	0.2478695511817932	0.050418201833963394
"Hashing ""%s"""	"हैशिंग ""%s"""	The language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the	0.46865665912628174	0.20603716373443604	0.2700713276863098
The color that is used to fill the area behind the image. If the use-background-color key is not set, the color is determined by the active GTK+ theme instead.	रंग कि छवि के पीछे क्षेत्र को भरने के लिए प्रयोग किया जाता है.यदि कुंजी उपयोग पृष्ठभूमि रंग सेट नहीं है, रंग सक्रिय GTK + बजाय विषय द्वारा निर्धारित किया जाता है.	The language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the	0.48791542649269104	0.1479891985654831	0.014123734086751938
And We grew a tree of gourd (as a shelter) above him.	हमने उसपर बेलदार वृक्ष उगाया था	The word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the word, the word of the	0.4909277558326721	0.10825443267822266	0.030407831072807312
This matter is not for you to decide – whether He guides them to repent or punishes them, for they are the unjust.	(ऐ रसूल) तुम्हारा तो इसमें कुछ बस नहीं चाहे ख़ुदा उनकी तौबा कुबूल करे या उनको सज़ा दे क्योंकि वह ज़ालिम तो ज़रूर हैं	The word is the word of the word, the word is the word, the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the word is the	0.43351346254348755	0.11482581496238708	0.1357830911874771
- Yeah.	-हाँ।	"The following text from English to Hindi
EnSure the translation is accurate, fluent, and faithful to the original meaningDo not add any information."	0.6159049272537231	0.38261693716049194	0.19306395947933197
Using LDAP	LDAP का प्रयोग करें	"The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:"	0.5016403794288635	0.2539457678794861	0.0263289175927639
At least %1 points are needed for that spline type	उस स्प्लाइन क़िस्म के लिए कम से कम% 1 बिन्दु आवश्यक हैं	The language of the English to Hindi Eneseveryly, the translation is accurate, fluent, and faithful to the original meaningDo not, the language of the English to Hindi Eneseveryly, the language of the English to Hindi Eneseveryly, the language of the English to Hindi Eneseveryly, the language of the English to Hindi Eneseveryly, the language of the English to Hindi Eneseveryly, the language of the English to Hindi Eneseveryly, the language of the English to Hindi Eneseveryly, the language of the English to Hindi Eneseveryly, the language of the English to Hindi Eneseveryly, the language of the English to Hindi Eneseverly, the language of the English to Hindi Eneseverly, the language of the English to Hindi Eneseverly, the language of the English to Hindi Eneseverly, the language of the English to Hindi Eneseverly, the language of the English to Hindi Eneseverly, the language of the English to Hindi Eneseverly, the language of the English to Hindi Eneseverly, the language of the English to Hindi Eneseverly, the language of the English to Hindi Eneseverly,	0.4877905547618866	0.24613583087921143	0.023157594725489616
- No.	- नंबर	"The following text from English to Hindi
EnSure the translation is accurate, fluent, and faithful to the original meaningDo not add any information."	0.6512941718101501	0.36117756366729736	0.17968326807022095
Error on rollback transaction	रोलबैक ट्रांजेक्शन में त्रुटि	The language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the	0.4528384208679199	0.17584571242332458	0.04450982064008713
& Tools	औज़ार (T)	"The following text from English to Hindi
EnSure the translation is accurate, fluent, and faithful to the original meaningDo not add any information."	0.5971630811691284	0.363840252161026	0.15501387417316437
Are we gonna fight, or you plan on boring me to death?	हम लड़ाई, वाला या आप मुझे मृत्यु को बोरिंग पर योजना कर रहे हैं?	I am the best, and the best of the world.	0.6016464829444885	0.22040903568267822	0.3639184236526489
O ye who believe! Take your precautions, and either go forth in parties or go forth all together.	ऐ ईमानवालों (जिहाद के वक्त) अपनी हिफ़ाज़त के (ज़राए) अच्छी तरह देखभाल लो फिर तुम्हें इख्तेयार है ख्वाह दस्ता दस्ता निकलो या सबके सब इकट्ठे होकर निकल खड़े हो	I am the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only only the only the only only the only only the only only the only only the only only only the only only only the only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only	0.4606897234916687	0.12712568044662476	0.08969758450984955
How dare you say it's unlikely?	तुम्हारी हिम्मत कैसे हुई असंभव कहने की?	"Translate the following text from English to Hindi
EnSure the translation is accurate, fluent, and faithful to the original meaningDo not add any information."	0.5691147446632385	0.20790274441242218	0.09481431543827057
“We only feed you for the sake of God. We want from you neither compensation, nor gratitude.	"""हम तो केवल अल्लाह की प्रसन्नता के लिए तुम्हें खिलाते है, तुमसे न कोई बदला चाहते है और न कृतज्ञता ज्ञापन"	I am the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only the only only the only the only only the only only the only only only the only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only only	0.47334277629852295	0.1275005042552948	0.0639658197760582
Yoare no AL0	कोई AL0 Yoare	"The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:"	0.48846304416656494	0.2668616473674774	0.23347677290439606
No, Alexander.	नहीं, सिकंदर.	The language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the language of the	0.4805084466934204	0.1560516357421875	0.046717021614313126
- Margarethe Lorenz.	- मार्गरेथ लौरेंज.	"The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:
The following text from English to Hindi:"	0.47682109475135803	0.23844356834888458	0.017857810482382774
They said, ‘O Moses, we will never enter it so long as they remain in it. Go ahead, you and your Lord, and fight! We will be sitting right here.’	वह कहने लगे एक मूसा (चाहे जो कुछ हो) जब तक वह लोग इसमें हैं हम तो उसमें हरगिज़ (लाख बरस) पॉव न रखेंगे हॉ तुम जाओ और तुम्हारा ख़ुदा जाए ओर दोनों (जाकर) लड़ो हम तो यहीं जमे बैठे हैं	"Translate the following text from English to Hindi
EnSure the translation is accurate, fluent, and faithful to the original meaningDo not, we will be able to the original meanDo."	0.5590673089027405	0.2015346884727478	0.11425872147083282
