Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
Lao-Tsé.	लाओ त्से.	"Text:
Lao-Tsé."	0.7200785875320435	0.6095343232154846	0.5702205896377563
Tell them we need more time!	हम समय से बाहर हैं.	"Translate:
We need more time!"	0.6617533564567566	0.4229430854320526	0.3935340642929077
Moses said: Speak ye (so) of the Truth when it hath come unto you? Is this magic? Now magicians thrive not.	"मूसा ने कहा, ""क्या तुम सत्य के विषय में ऐसा कहते हो, जबकि यह तुम्हारे सामने आ गया है? क्या यह कोई जादू है? जादूगर तो सफल नहीं हुआ करते।"""	"Translate:
Moses said: Speak you (so) of the Truth when it has come to you? Is this a matter of truth? Now truth-seekers find now truth."	0.6414052248001099	0.27061066031455994	0.08044029772281647
How can a queen who can't defend herself rule this kingdom, King?	एक रानी जो अपनी रक्षा नहीं कर सकती वो कैसे इस साम्राज्य पर शासन करेगी महाराजा?	How can a Queen who can't defend herself rule this kingdom, King?	0.6994121670722961	0.37302151322364807	0.11484597623348236
And Noah cried unto his Lord and said: My Lord! Lo! my son is of my household! Surely Thy promise is the truth and Thou are the Most Just of Judges.	"नूह ने अपने रब को पुकारा और कहा, ""मेरे रब! मेरा बेटा मेरे घरवालों में से है और निस्संदेह तेरा वादा सच्चा है और तू सबसे बड़ा हाकिम भी है।"""	असल में सुना जाता है और मेरा विवादाता है और मेरे विवादाता है और मेरे विवादात्र है।	0.6887238621711731	0.22645480930805206	0.10062339901924133
Its my name.	इसका मेरे नाम.	Its my name.	0.8334141373634338	0.7173506617546082	0.45974820852279663
Created they the heavens and the earth! Aye! they will not be convinced.	या उन्होंने आकाशों और धरती को पैदा किया?	यह तो उन्हें नहीं! उन्हें नहीं!	0.6237236261367798	0.29039326310157776	0.0991235077381134
That's all from me.	मेरी तरफ से यही.	सब्स्स्स्टब्स्स.	0.6399883031845093	0.3367469906806946	0.21019123494625092
God is the guardian of even those who have chosen others (idols) besides Him as their guardians (Muhammad), you will not have to answer for them.	और जिन लोगों ने उससे हटकर अपने कुछ दूसरे संरक्षक बना रखे हैं, अल्लाह उनपर निगरानी रखे हुए है। तुम उनके कोई ज़िम्मेदार नहीं हो	यह सुनने को भी है और यह सुने के बाद भी ही मेंटा का सुन कराना कारण मेंटा ने का सुन कराना कारण मेंटा ने का सुन कराना कारण मेंटा ने का सुन कराना कारण मेंटा ने का सुन कराना कारण मेंटa ने का सुन कराना कारण मेंटa ने का सुन कराना कारण मेंटa ने का सुन कराना कारण मेंटa ने का सुन कराना कारण méntra ने का सुन कराना कारण méntra ने का सुन कराना कारण méntra ने का सुन कराना कारण méntra ने का सुन कराना कारण méntra ने का सुन कराना कारण méntra ने का सुन कराना कारण méntra ने का सुन कराना कारण m	0.5639585256576538	0.23835700750350952	0.04462062567472458
[ CAR HORNS HONK ]	[कार सींग हार्न]	"Translate:
HONK HONK HONK HONK!"	0.6266728639602661	0.3822154700756073	0.48245981335639954
The application no longer exists	अनुप्रयोग अब मौजूद नहीं है	जापेन के	0.5988468527793884	0.3719651401042938	0.0818006694316864
Fuck this tiger. Oh, my God.	मैंने कहा था कि.	यह शायद शायद का तोपन का कार्ड का तोपन का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड का कार्ड क	0.5114811658859253	0.15986531972885132	0.16589173674583435
- Yes.	- हाँ.	Source:	0.601118803024292	0.5591607689857483	0.5131744742393494
All I ever wanted was to protect you!	सभी मैं कभी भी चाहते थे आप की रक्षा के लिए था!	"Translate:
All I ever wanted was to protect you!"	0.6545335650444031	0.4942640960216522	0.21775996685028076
And We taught him the fashioning of coats of armor to protect you from your [enemy in] battle. So will you then be grateful?	और हमने उसे तुम्हारे लिए एक परिधान (बनाने) की शिल्प-कला भी सिखाई थी, ताकि युद्ध में वह तुम्हारी रक्षा करे। फिर क्या तुम आभार मानते हो?	यह सुन कर आप को किसे को कि की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की की	0.5248939394950867	0.15263739228248596	0.025662366300821304
Could not scan folder '%s': %s	'%s' फ़ोल्डर स्कैन नहीं कर सकता है: %s	Could not scan folder '%s': %s	0.7643263936042786	0.5724089741706848	0.4016791880130768
Location at (date)	स्थान (तिथि) पर	Source at (date).	0.6917423009872437	0.4391322731971741	0.2833727300167084
/ No, I'm not good with that.	/ नहीं, मैं अच्छा है कि के साथ नहीं हूँ.	"Translate:
It's not good to have that kind of relationship."	0.6419820785522461	0.31480222940444946	0.12953908741474152
If we do the job , we are on the dry in two or three years.	हम काम करते हैं , हम दो या तीन वर्षों में, सूखे में हैं.	If we do the job , we are on the dry in two or three years.	0.7072237730026245	0.2672090530395508	0.006206167861819267
Then We set you upon a pathway of faith, so follow it, and do not follow the inclinations of those who do not know.	फिर हमने तुम्हें इस मामलें में एक खुले मार्ग (शरीअत) पर कर दिया। अतः तुम उसी पर चलो और उन लोगों की इच्छाओं का अनुपालन न करना जो जानते नहीं	Then We set you upon a path of faith, so follow it, and do not follow the inclinations of those who do not know.	0.648859977722168	0.3440295159816742	0.09615279734134674
/clear: clear all messages from the current conversation	/clear: मौजूदा वार्तालाप से सभी संदेशों को रिक्त करें	"Translate of this text is as follows:
/clear: clear all messages from the current conversation"	0.6823720932006836	0.43787679076194763	0.20463436841964722
_Discard Changes	परिवर्तन को छोड़ें (_D)	"Text:
Discard Changes"	0.6477312445640564	0.34459808468818665	0.2624392807483673
_Type an email address or drag a contact into the list below:	ईमेल पता टाइप करें या निम्न सूची में संपर्क लाएँ (_T):	"Translate:
Type an email address or drag a contact into the list below:"	0.6496033668518066	0.42177054286003113	0.08541937172412872
Ellipsize	एल्लिप्साइज	Translate following English to Hindi.Ensure the translation is accurate, fluent, and faithful to the original meaning.Do not add, remove, or change any information.	0.5472885370254517	0.3327159881591797	0.05425465106964111
And when our verses are recited to him, he turns away arrogantly as if he had not heard them, as if there was in his ears deafness. So give him tidings of a painful punishment.	जब उसे हमारी आयतें सुनाई जाती हैं तो वह स्वयं को बड़ा समझता हुआ पीठ फेरकर चल देता है, मानो उसने उन्हें सुना ही नहीं, मानो उसके काम बहरे है। अच्छा तो उसे एक दुखद यातना की शुभ सूचना दे दो	"Translate:
And when our verses are recited to him, he turns away arrogously as if he has not heard them, as if there is in his ears deafness. So give him tidnings of a painful punishment."	0.6227667331695557	0.2918238341808319	0.03303847089409828
A value to be used to override sans-serif desktop font when use-gnome-fonts is set.	सॉ सेरिफ़ डेस्कटॉप फ़ॉन्ट ओवरराइड जब सूक्ति फोंट का उपयोग करने के लिए इस्तेमाल किया जा मान सेट कर दिया जाता है.	"Translate:
A value to be used to override sans-serif desktop font when use-gnome-fonts is set."	0.6326828598976135	0.2933867871761322	0.021542975679039955
At the moment things are very calm, very relaxed.	इस समय सब कुछ बहुत शांत है, शिथिल हैं.	स्थितियाँ के तो पूरी तरह से शां्त हो सकता बिल्कार!	0.7115077972412109	0.3798999488353729	0.071266308426857
[ DOOR OPENS, CLOSES ]	[दरवाजा खोलता है, बंद]	"Text:
[ डॉकल ऑप्स, डॉकल क्लास को ट्यप्प ]"	0.6783462762832642	0.3696325719356537	0.15214291214942932
realm	रियल्म	"Text:
realm"	0.6565388441085815	0.5857400894165039	0.3963841497898102
"And [mention, O Muhammad], when Allah took a covenant from those who were given the Scripture, [saying], ""You must make it clear to the people and not conceal it."" But they threw it away behind their backs and exchanged it for a small price. And wretched is that which they purchased."	"याद करो जब अल्लाह ने उन लोगों से, जिन्हें किताब प्रदान की गई थी, वचन लिया था कि ""उसे लोगों के सामने भली-भाँति स्पट् करोगे, उसे छिपाओगे नहीं।"" किन्तु उन्होंने उसे पीठ पीछे डाल दिया और तुच्छ मूल्य पर उसका सौदा किया। कितना बुरा सौदा है जो ये कर रहे है"	"These are the words of Prophet Muhammad, when Prophet Muhammad took a covenant from those who were given the Scripture, saying, ""You must make it clear to the people and not conceal it."" But they threw it away behind their backs and exchanged it for a small price. And wretched is that which they purchased."	0.669837236404419	0.32610902190208435	0.007416278123855591
Heh.	हेह...	"Text:
Huh."	0.6698148846626282	0.6531556248664856	0.5111007690429688
DOKE:	DOKE:	"Translate:
DOKA:"	0.7989810705184937	0.8209415078163147	0.568724513053894
- It's pretty awesome. - We'll take it.	नहीं, यह बहुत शांत है.	"Translate:
-It's pretty awesome. -We'll take it."	0.6532174348831177	0.3214297294616699	0.1267160177230835
Name	नाम	Name.	0.7695037722587585	0.7881305813789368	0.7883368730545044
MINUS ONE XBOX, £150, EQUALS?	शून्य से एक Xbox, £ 150 के बराबर होती है?	मिनिस्ट यार्ड, £150, कोई यारो!	0.7212982177734375	0.3345799148082733	0.3778703212738037
Ellen's wallet.	एलेन का बटुआ. .	यह कौन है?	0.6995227932929993	0.4945019781589508	0.42814576625823975
Cumulative	क्युमुलेटिव	यह सुनने को भी है.	0.6570401787757874	0.3714155852794647	0.2218380719423294
An image of a petrol bomb exploding - which is ludicrous, because we use biodiesel, not petrol!	एक पेट्रोल बम विस्फोट की तस्वीर छपी है जो कि एक बिल्कुल बेतुकी बात है, क्योंकि हम तो बायोडीज़ल प्रयोग करते हैं!	यह सुनने को भी है - क्या है वे जितने भी जिन हैं!	0.6495229005813599	0.27089598774909973	0.14003834128379822
man #2:	पुरुष #2:	प्रति:	0.7723854780197144	0.7640713453292847	0.6228014230728149
"So We have taught thee the inspired (Message), ""Follow the ways of Abraham the True in Faith, and he joined not gods with Allah."""	"फिर अब हमने तुम्हारी ओर प्रकाशना की, ""इबराहीम के तरीक़े पर चलो, जो बिलकुल एक ओर का हो गया था और बहुदेववादियों में से न था।"""	असलम के जैसे वे फिल्म को सुन करें कि वे फिल्म को जान के जाने के जैसे वे जस्में जिन जो स्मार्ट स्मार्ट वे फिल्म को जान के जाने के जैसे वे जैसेमें जिन जो स्मार्ट वे फिल्म को जान के जाने के जैसे वे जैसेमें जिन जो स्मार्ट वे फिल्म को जान के जाने के जैसे वे जैसेमें जिन जो स्मार्ट वे फिल्म को जान के जाने के जैसे वे जैसेमें जिन जो स्मार्ट वे फिल्म को जान के जाने के जैसे वे जैसेमें जिन जो स्मार्ट VETS FILM VETS FILM VETS FILM VETS FILM VETS FILM VETS FILM VETS	0.5337464213371277	0.3096833825111389	0.05981533229351044
"The people of Noah denied before them, and they denied Our servant and said, ""A madman,"" and he was repelled."	"उनसे पहले नूह की क़ौम ने भी झुठलाया। उन्होंने हमारे बन्दे को झूठा ठहराया और कहा, ""यह तो दीवाना है!"" और वह बुरी तरह झिड़का गया"	"पहले के लोगों ने कह लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को pूरne... ?assistant

पहले के लोगों ने पूरने के लोगों को पूरने के लोगों को पूरने के लोगों को p..."	0.5701061487197876	0.18139508366584778	0.14070956408977509
Aunty..you joined hands with the enemy and betrayed me.	Aunty.. you दुश्मन के साथ हाथ मिलाया और मुझे धोखा दिया।	Aunty..you joined hands with the enemy and betrayed me.	0.7274630665779114	0.6563393473625183	0.5275691747665405
"When they reached David, he took fright, but they said, ""Do not be afraid. We are two disputants, one of whom has wronged the other: judge between us fairly, do not be unjust, and guide us to the right path."	"जब वे दाऊद के पास पहुँचे तो वह उनसे सहम गया। वे बोले, ""डरिए नहीं, हम दो विवादी हैं। हममें से एक ने दूसरे पर ज़्यादती की है; तो आप हमारे बीच ठीक-ठीक फ़ैसला कर दीजिए। और बात को दूर न डालिए और हमें ठीक मार्ग बता दीजिए"	यह सुनने के तंत के डर में डेने के भावान वापस के ले ले लो के लो के लो क का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का का	0.500250518321991	0.16117972135543823	0.05933021754026413
Now stop and listen.	अब बंद करो और सुनने।	Now stop and listen.	0.7379111051559448	0.5984460711479187	0.4948873519897461
Save the current file	वर्तमान फ़ाइल सहेजें	से वर्न प्राइज में	0.7044098377227783	0.34307804703712463	0.05303817242383957
The believers must not establish friendship with the unbelievers in preference to the faithful. Whoever does so has nothing to hope for from God unless he does it out of fear or taqiyah (pious dissimulation). God warns you about Himself. To God do all things return.	ईमानवालों को चाहिए कि वे ईमानवालों से हटकर इनकारवालों को अपना मित्र (राज़दार) न बनाएँ, और जो ऐसा करेगा, उसका अल्लाह से कोई सम्बन्ध नहीं, क्योंकि उससे सम्बद्ध यही बात है कि तुम उनसे बचो, जिस प्रकार वे तुमसे बचते है। और अल्लाह तुम्हें अपने आपसे डराता है, और अल्लाह ही की ओर लौटना है	Yes, you are right.	0.582002580165863	0.17071551084518433	0.02772483602166176
Assistant Engineer, Jagat Ram Chaudhary, has been sent from Guglada (Kangra) to the Kangra sub-division.	असिस्टेंट इंजीनियर जगत राम चौधरी को गुगलाड़ा (कांगड़ा) से कांगड़ा सब डिवीजन भेजा है।	"यह गुगलड़ा (कांगदा) के कांगदा पुर्ज़ी को गुगलवाले गुर्ज़म पुर्ज़ी को जारी किया होगा, लेक्स:
गुगलवाले गुर्जम पुर्ज़ी को जारी किया होगा, लेक्स:
गुगलवाले गुर्जम पुर्ज़ी को जारी किया होगा, लेक्स:
गुगलवाले गुर्जम पुर्ज़ी को जारी किया होग, लेक्स:
गुगलवाले गुर्जम पुर्ज़ी को जारी किया होग, लेक्स:
गुगलवाले गुर्जम पुर्ज़ी को जारी किया होग, लेक्स:
गुगलवाले गुर्जम पुर्ज़ी को जारी किया होग, लेक्स:
गुगलवाले गुर्जम पुर्ज़ी को जारी किया होग, लेक"	0.5898045301437378	0.3021050989627838	0.030856482684612274
Let me look at ya.	मुझे फिर देखो.	Let me look at ya.	0.6735504269599915	0.4392140805721283	0.3637668192386627
What reason do I have to lie?	वन और नहीं कच्चे लोहे का ढलाई खाना एक साथ रह सकते हैं?	लीला के क्यों होता है?	0.7033589482307434	0.34416869282722473	0.12614043056964874
except those to whom Allah shows mercy. He is the Most Mighty, the Most Compassionate.	मगर जिन पर ख़ुदा रहम फरमाए बेशक वह (ख़ुदा) सब पर ग़ालिब बड़ा रहम करने वाला है	यह सुनने के लोगों को मेरा दिल होगा और जो कि हो तो वो को जो कि हो तो हो	0.6480944156646729	0.26523593068122864	0.10615570843219757
Lewis able to pick up.	लुईसलेनेमेंसक्षम.	"Source:
 able to."	0.6308771967887878	0.3491601347923279	0.17090202867984772
And (it is) for the poor fugitives who have been driven out from their homes and their belongings, who seek bounty from Allah and help Allah and His messenger. They are the loyal.	(इस माल में) उन मुफलिस मुहाजिरों का हिस्सा भी है जो अपने घरों से और मालों से निकाले (और अलग किए) गए (और) ख़ुदा के फ़ज़ल व ख़ुशनूदी के तलबगार हैं और ख़ुदा की और उसके रसूल की मदद करते हैं यही लोग सच्चे ईमानदार हैं और (उनका भी हिस्सा है)	यह सुनने को भी है, और यह सुनने को भी है, और यह सुनने को भी है, और यह सुनने को भी है, और यह सुनने को भी है, और यह सुनने को भी है, और यह सुनने को भी ह, और यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह सुनने को भी ह, and यह	0.5754313468933105	0.2471441924571991	0.03770596534013748
Delete _expunged from local Inbox	स्थानीय इनबॉक्स से मिटाकर हटाएँ (_e)	"Translate:
Delete _exRemoved from local Inbox"	0.66159588098526	0.40599408745765686	0.33089929819107056
Automated test to store bluetooth device information in checkbox report	स्वचालित परीक्षण चेकबॉक्स रिपोर्ट में ब्लूटूथ डिवाइस की जानकारी डालनें के लिये	यह सुनने को भी है.	0.647191047668457	0.3211973011493683	0.10216858983039856
Ten clams, it's yours.	दस क्लेम, यह तुम्हारा है.	"Text:
Ten clams, it's yours."	0.6343515515327454	0.38722607493400574	0.45582133531570435
Ninety five!	पिंचानवें!	नहीं!	0.7948291301727295	0.5780095458030701	0.4252903461456299
Yeah.	हाँ.	ये.	0.8486461043357849	0.6828942894935608	0.5812405943870544
Attachment Reminder	संलग्नक स्मारक	अनुभव को ट्रान्ट करे.	0.6833919882774353	0.46398213505744934	0.38482436537742615
We were far from each other.	हम एक दूसरे से दूर थे.	We were far from each other.	0.8095678091049194	0.6073461174964905	0.4212041199207306
And maybe we'll get coffee in bed on Sunday mornings even.	और शायद हमें कॉफी मिलेगी बिस्तर में रविवार की सुबह.	And maybe we'll get coffee in bed on Sunday morning even.	0.664982795715332	0.39676305651664734	0.30650901794433594
[TV] He's been identified as Alan Seagrave, a prominent Chicago C.P.A.	[वी] उन्होंने एलन Seagrave, एक प्रमुख शिकागो सीपीए के रूप में पहचान की गई है	"Translate:
[टीवी] हे पूर्व के विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवेक्त विवाक्त विवाकृत विवाकृत विवाकृत विवाकृत विवाकrotirokrotrotirokrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrotrot"	0.5353206396102905	0.20513029396533966	0.04661116376519203
So this is it, I'm literally down on my knees.	तो अभी मैं अपने घुटनों पर हूं.	यह सुनने को भी है कि मेरा पेट्टेड हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण भाग हो कि तो मेरा पूर्ण	0.5673302412033081	0.21149086952209473	0.020939549431204796
Most of them are dead already.	उनमें से अधिकांश पहले से ही मर चुके हैं।	सबसे पहल कुछ ही विवाद नहीं।	0.66044682264328	0.3707502484321594	0.2261732965707779
Create a search folder for this sender	इस प्रेषक के लिए खोज फ़ोल्डर बनाएँ	Create a search folder for this sender	0.6810349822044373	0.4751172363758087	0.30519992113113403
File transfer not supported by remote contact	फाइल हस्तांतरण दूरस्थ संपर्क द्वारा समर्थित नहीं	"Translate:
Transferring of data not supported by remote contact."	0.6698750257492065	0.3606317341327667	0.09653383493423462
Shutter sound	शटर आवाज	Shutter sound on	0.727499783039093	0.5137946605682373	0.4383624196052551
Error renaming tag	टैग का नाम बदलने में त्रुटि	"Text:
 renaming tag"	0.6213809251785278	0.3977988660335541	0.3406442701816559
Let me what the hell can you do!	चलो देखता हूँ तुम क्या कर सकते हो.	"Translate:
What can you do!"	0.6001759767532349	0.39078155159950256	0.29440999031066895
I'll hold it!	मैं यह आयोजन करेगा!	"Translate:
I'll hold it!"	0.6263934969902039	0.32645848393440247	0.20041437447071075
What is your business then?	आपके व्यापार तो क्या है?	What is your business then?	0.7469261884689331	0.7488373517990112	0.509028971195221
Who's Madi?	मादी कौन है?	मेड़ा के कौन हैं?	0.8789994716644287	0.7231791615486145	0.5441878437995911
He is less impatient than his father.	उसमें उसके पिता जितनी बेसब्री नहीं थी।	"Translate:
He is less impatient than his father."	0.6330446004867554	0.369753360748291	0.12445208430290222
In doing that, hopefully, you hoped that... ..governments would seek another path to solving climate change, which wouldn't be a capital-based money system.	ऐसा करने से, आशा है आप आशावान हुए होंगे कि सरकारें जलवायु परिवर्तन को सुलझाने के लिए कोई दूसरा रास्ता ढूंढेगीं, जो कि एक धन-आधारित आर्थिक व्यवस्था नहीं होगी.	यह के तौर तो के तौर होगा, और आप को तो के तौर होगा होगा।	0.6295738220214844	0.2621253728866577	0.14337638020515442
Contact ID already exists	वस्तु ID पहले से मौजूद	सब्सी	0.6963765025138855	0.469757080078125	0.11502878367900848
Close	#-#-#-#-# balsa.HEAD.hi.po (Balsa 2.x) #-#-#-#-# बन्द करें #-#-#-#-# gedit.gnome-2-2.hi.po (gedit VERSION) #-#-#-#-# बंद करें	"Text:
Close."	0.5313563942909241	0.23858211934566498	0.14617213606834412
Dennis Jones reflects on the nation's progress.	डेनिस जोन्स इस देश की प्रगति का जायजा ले रहे हैं।	सब्सिरी जोब पर्स reflects on the nation's progress.	0.702671468257904	0.3812907636165619	0.2406720668077469
All further errors shown only on terminal.	आगे की सभी त्रुटियां सिर्फ टर्मिनल पर दिखाएँ.	"Source:
All further errors shown only on terminal."	0.6396515369415283	0.3573867380619049	0.1895282119512558
"Have you not seen those who were told to hold back their hands (from fighting) and perform As-Salat (Iqamat-as-Salat), and give Zakat, but when the fighting was ordained for them, behold! a section of them fear men as they fear Allah or even more. They say: ""Our Lord! Why have you ordained for us fighting? Would that you had granted us respite for a short period?"" Say: ""Short is the enjoyment of this world. The Hereafter is (far) better for him who fears Allah, and you shall not be dealt with unjustly even equal to the Fatila (a scalish thread in the long slit of a date-stone)."	(ऐ रसूल) क्या तुमने उन लोगों (के हाल) पर नज़र नहीं की जिनको (जेहाद की आरज़ू थी) और उनको हुक्म दिया गया था कि (अभी) अपने हाथ रोके रहो और पाबन्दी से नमाज़ पढ़ो और ज़कात दिए जाओ मगर जब जिहाद (उनपर वाजिब किया गया तो) उनमें से कुछ लोग (बोदेपन में) लोगों से इस तरह डरने लगे जैसे कोई ख़ुदा से डरे बल्कि उससे कहीं ज्यादा और (घबराकर) कहने लगे ख़ुदाया तूने हमपर जेहाद क्यों वाजिब कर दिया हमको कुछ दिनों की और मोहलत क्यों न दी (ऐ रसूल) उनसे कह दो कि दुनिया की आसाइश बहुत थोड़ा सा है और जो (ख़ुदा से) डरता है उसकी आख़ेरत उससे कहीं बेहतर है	"I haven't seen you, but you said: ""Our Lord! Why have you ordained for us fighting? Would that you had granted us respite for a short period?"""	0.5365726947784424	0.20336221158504486	0.03216691315174103
Sorry, I can't pick you up.	सॉरी, मैं तुम्हें कॉलेज लेने नहीं आ पाया.	यह पूरी तरह से गलत है।	0.6545121669769287	0.40359288454055786	0.4552232027053833
What today?	आज क्या चाहीये?	Today?	0.7077486515045166	0.49248939752578735	0.18589743971824646
X-Mailer:	एक्स- मेलर:	Translate following English to Hindi.Ensure the translation is accurate, fluent, and faithful to the original meaning.Do not add, remove, or change any information.	0.5768157839775085	0.31664547324180603	0.1385257989168167
"When We said to you: ""Verily your Lord circumscribes mankind,"" and showed you the vision and the accursed tree of the Qur'an, it was as a bone of contention for men. Thus do We (instil) fear in them; but they only transgress the more."	और (ऐ रसूल) वह वक्त याद करो जब तुमसे हमने कह दिया था कि तुम्हारे परवरदिगार ने लोगों को (हर तरफ से) रोक रखा है कि (तुम्हारा कुछ बिगाड़ नहीं सकते और हमने जो ख्वाब तुमाको दिखलाया था तो बस उसे लोगों (के ईमान) की आज़माइश का ज़रिया ठहराया था और (इसी तरह) वह दरख्त जिस पर क़ुरान में लानत की गई है और हम बावजूद कि उन लोगों को (तरह तरह) से डराते हैं मगर हमारा डराना उनकी सख्त सरकशी को बढ़ाता ही गया	जिस ने तुम्हें वर्णित किर्सी सावधिन की तो हो तो मेरा भाग।	0.6564444899559021	0.18634167313575745	0.08790677785873413
Those who ward off (evil) are not accountable for them in aught, but the Reminder (must be given them) that haply they (too) may ward off (evil).	उनके हिसाब के प्रति तो उन लोगो पर कुछ भी ज़िम्मेदारी नहीं, जो डर रखते है। यदि है तो बस याद दिलाने की; ताकि वे डरें	यह सुनने के तो रो के लो तो भाव लो के लो भाव लो रो के लो रो के लो रो के लो रो के लो रो के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo के लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का लो रo का ल	0.5334332585334778	0.23982785642147064	0.019840117543935776
But we could hold our own in a fight.	लेकिन हम एक लड़ाई में हमारी अपनी पकड़ सकता है.	"Source:
But we could hold our own in a fight."	0.7016773819923401	0.43541011214256287	0.2808862030506134
"And they say: ""Our hearts are enfolded in covers."" In fact God has cursed them for their unbelief; and only a little do they believe."	"वे कहते हैं, ""हमारे दिलों पर तो प्राकृतिक आवरण चढ़े है"" नहीं, बल्कि उनके इनकार के कारण अल्लाह ने उनपर लानत की है; अतः वे ईमान थोड़े ही लाएँगे"	असल में हो जाता को विवास दिया हो!	0.652664303779602	0.31192272901535034	0.10973626375198364
Add Breakpoint…	ब्रेकपाइंट जोड़ें...	"Text:
Remove Blockpoint…"	0.6392243504524231	0.5126285552978516	0.4113825261592865
Royal priest had predicted this calamity only.	राजगुरू इस त्रासदी की गणना कर चुके है.	प्रत्यक्तु ने काल की किसी को प्रपट की की प्रत्नम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की किसे की की प्रतनम पट की की क	0.5229645371437073	0.3101297914981842	0.061191122978925705
I have managed to preserve Royce to end so that he knew would be coming.	मैं आ रहा होगा की रक्षा करने में कामयाब रहे कि Royce समाप्त करने के लिए इतना पता था वह.	यह सुनने को भी है और किसी को भी होगा होगा रॉयसे के तो को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को को क	0.546805739402771	0.21081513166427612	0.17817850410938263
The memo could not be deleted due to a dbus error: %s	dbus त्रुटि के कारण मेमो विलोपित नहीं किया जा सका: %s	The memo could not be deleted due to a DBUS error: %s.	0.6993589401245117	0.44819486141204834	0.11758601665496826
which is why we're seeing a recurrence of your symptoms.	हम आपके लक्षणों की एक पुनरावृत्ति क्यों देख रहे हैं जो है.	Source is why we're seeing a recurrence of your symptoms.	0.6861904859542847	0.4066256284713745	0.031152671203017235
