Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
"""In rhapsody that day As a whiplash today"""	"""धुन में उस दिन एक चोट आज के रूप में"""	"मुख्य शब्दों को संशोधित करके ""अनुसंधान के दिन"" का संस्करण है:

""अनुसंधान के दिन में उस दिन के प्रतीक के रूप में विरोधी की प्रतिक्रिया"""	0.7195382714271545	0.42874905467033386	0.3183287978172302
Start date invalid.	आरंभिक तारीख अवैध है.	तारीख का शुरुआती संदेश है।	0.7615569233894348	0.6271689534187317	0.4830615520477295
"William Long posted some spoofing videos produced by Google and Baidu, in which, Google called Baidu ""hundred poisons"" and Baidu mocked google as a foreign / alien company (zh)."	"विलियम लाँग ने गूगल और बायडू द्वारा निर्मित कुछ पैरोडी विडियो पोस्ट किये हैं जिनमें गूगल ने बायडू को ""हंड्रेड पॉयज़न"" यानि ज़हरीला पुकारा तो बायडू ने गूगल को विदेशी बाहरी कंपनी कह कर चिढ़ाया।"	"विलियम लॉन्ग ने गूगल और बायूडा के पोर्सॉक वीडियो पोस्ट किए हैं, जिनमें गूगल ने बायूडा को ""हundred poisons"" के रूप में नामित किया है और बायूडा ने गूगल को एक विदेशी / अंतरिक्ष कंपनी के रूप में प्रतिक्रिया दी है।"	0.8244826793670654	0.5592942237854004	0.6329820156097412
It's not a rat!	यह एक चूहा नहीं है!	It's not a rat.	0.715415358543396	0.5456854701042175	0.4149119555950165
Unicode (UTF-3_2 LE)	यूनिकोड (UTF-3_2 LE)	"अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुवाद हिंदी में:

अनुव"	0.5317444205284119	0.30727991461753845	0.02671954780817032
I left the apartment this morning so mad.	मैं आज सुबह तो पागल घर छोड़ दिया.	मैं सुबह अपने अपार्टमेंट से निकल गया था।	0.7939416766166687	0.6065558791160583	0.5365233421325684
It is Allah Who made out of the things He created, some things to give you shade; of the hills He made some for your shelter; He made you garments to protect you from heat, and coats of mail to protect you from your (mutual) violence. Thus does He complete His favours on you, that ye may bow to His Will (in Islam).	और अल्लाह ने तुम्हारे लिए अपनी पैदा की हुई चीज़ों से छाँवों का प्रबन्ध किया और पहाड़ो में तुम्हारे लिए छिपने के स्थान बनाए और तुम्हें लिबास दिए जो गर्मी से बचाते है और कुछ अन्य वस्त्र भी दिए जो तुम्हारी लड़ाई में तुम्हारे लिए बचाव का काम करते है। इस प्रकार वह तुमपर अपनी नेमत पूरी करता है, ताकि तुम आज्ञाकारी बनो	It is Allah Who made out of the things He created, some things to give you shade; of the hills He made some for your shelter; He made you garments to protect you from heat, and coats of mail to protect you from your (mutual) violence. Thus does He complete His favours on you, that ye may bow to His Will (in Islam).	0.6079496741294861	0.2486867606639862	0.01920229196548462
CSV Import Filter for KSpread	केस्प्रेड के लिए सीएसवी आयात फ़िल्टरName	सीआरएसीडी इंस्टॉलेशन फिल्टर के लिए CSV इंस्टॉलेशन फिल्टर के लिए	0.7086197733879089	0.5083792805671692	0.5963642001152039
To this he himself shall bear witness.	और निश्चय ही वह स्वयं इसपर गवाह है!	To this he himself shall bear witness.	0.6759846806526184	0.6481477618217468	0.11975681781768799
Say, “Who is it who will shield you from God, if He intends adversity for you, or intends mercy for you?” Besides God, they will find for themselves neither friend nor helper.	(ऐ रसूल) तुम उनसे कह दो कि अगर खुदा तुम्हारे साथ बुराई का इरादा कर बैठे तो तुम्हें उसके (अज़ाब) से कौन ऐसा है जो बचाए या भलाई ही करना चाहे (तो कौन रोक सकता है) और ये लोग खुदा के सिवा न तो किसी को अपना सरपरस्त पाएँगे और न मद्दगार	"अरे (Ahre), ""जो क्रोध के बारे में बात करेगा या दया के बारे में बात करेगा, अगर वह आपको कठिनाई का सामना करना चाहता है या दया का सामना करना चाहता है,?"" वे दूसरों के बीच किसी भी दोस्त या सहायक नहीं पाते हैं।

(Translation: Ahre, ""Who will shield you from God, if God intends adversity for you, or intends mercy for you?"" Besides God, they will find for themselves neither friend nor helper."")"	0.6171907186508179	0.3544813394546509	0.20164212584495544
How does a tiger get in the bathroom?	कैसे एक शेर में प्राप्त करता है बाथरूम?	तेरी बाथरूम में घूमने वाले जानवर कैसे होंगे?	0.8043889403343201	0.5071945786476135	0.5402517318725586
“%s” Properties	“%s” गुण	"मूल्यांकन: ""सही संख्या"""	0.6647287607192993	0.6858776211738586	0.8287166357040405
Is a watchtower.	यह गुम्मट है.	I a watchtower.	0.6901336312294006	0.24566927552223206	0.025209825485944748
If only he could have given me a child.	काश वह मुझे एक बच्चा दिया होता.	If only he could have given me a child.	0.667385995388031	0.5645477175712585	0.5715426206588745
My son, be steadfast in prayer. Make others do good. Prevent them from doing evil. Be patient in hardship. Patience comes from faith and determination.	"""ऐ मेरे बेटे! नमाज़ का आयोजन कर और भलाई का हुक्म दे और बुराई से रोक और जो मुसीबत भी तुझपर पड़े उसपर धैर्य से काम ले। निस्संदेह ये उन कामों में से है जो अनिवार्य और ढृढसंकल्प के काम है"	मेरे पुत्र, धैर्य से प्रार्थना करें। दूसरों को अच्छाई करें। उन्हें बुराई करने से रोकें। संघर्ष के समय से दुःख का सामना करें। धैर्य के कारण साहस और निर्णय है।	0.7125265002250671	0.5858993530273438	0.6910108923912048
Shut up, Alan.	/ अच्छा है. वह सिर्फ भूखा था.	अलान, तुम बोल।	0.6934165358543396	0.4089880883693695	0.34059441089630127
We made our pledge to the Führer.	हमने फ्यूरर के लिए प्रतिज्ञा ली है.	"मैं समझता हूँ कि आप किस प्रकार के संदेश को संसूचित करना चाहते हैं। 

वे हमारे प्रतिबद्ध के लिए फ्रूडर को प्रतिबद्ध करते हैं।

(हिंदी में इसे संसूचित करने के लिए, मैं इसे इस प्रकार लिख सकता हूँ:)

वे हमारे प्रतिबद्ध के लिए फ्रूडर को प्रतिबद्ध करते हैं।

(हिंदी में इसे संसूचित करने के लिए, मैं इसे इस प्रकार लिख सकता हूँ:)

वे हमारे प्रतिबद्ध के लिए फ्रूडर को प्रतिबद्ध करते हैं।

(हिंदी में इसे संसूचित करने के लिए, मैं इसे इस प्रकार लिख सकता हूँ:)

वे हमारे प्रतिबद्ध के लिए फ्रूडर को प्रतिबद्ध करते"	0.5711170434951782	0.44379279017448425	0.16260568797588348
_Save Draft	मसौदा सहेजें (_S)	सावधान ड्राफ्ट	0.6902360916137695	0.33726537227630615	0.2389136701822281
Size	आकार	साइज	0.5923298001289368	0.7194955945014954	0.8351999521255493
General	सामान्य	General	0.8519377708435059	0.8649910092353821	0.7088770866394043
We're on our way to the basement.	हम हमारे तहखाने की तरफ जा रहे हैं.	मैं इसे हिंदी में संसूचित नहीं कर सकता।	0.6946563124656677	0.3789132535457611	0.19073861837387085
The packed out venue last night attests to this, as does the fact that finalists and interested parties flew in from around the country to be there.	भीड़ से सराबोर समारोह स्थल तथा देश भर से आए हुए अंतिम दौर के प्रतिभागी व इसमें रुचि रखने वाले चिट्ठाकार इस बात के गवाह हैं.	"The translated text in Hindi is:

ताज़ा स्थान के पास के विशेष स्थल के पास होने के कारण, यह दिखाता है कि प्रतिस्पर्धियों और रुचि व्यक्तियों ने देश के विभिन्न क्षेत्रों से भी वहाँ पहुँचे।"	0.6772799491882324	0.44696882367134094	0.37801438570022583
And they forgive you because you make them proud of themselves.	और आप खुद के बारे में उन्हें गर्व करते हैं क्योंकि वे तुम्हें माफ.	"माफ़ कीजिये, मैं इसे अंग्रेजी से हिंदी में संसूचित नहीं कर सकता। 

अरे यहाँ हिंदी में संसूचित है:

और वे आपको खुशी देते हैं क्योंकि आप उन्हें खुशी देते हैं।"	0.720466136932373	0.46385595202445984	0.34284770488739014
These grapes are so sour that I can't eat them.	ये अंगूर इतने खट्टे हैं कि मुझसे खाए नहीं जा रहे।	"These grapes are so sour that I can't eat them.

Translated to Hindi: ये सूखे ग्रीस बहुत स्वादिष्ट नहीं हैं।"	0.6502477526664734	0.3868248462677002	0.19218268990516663
Two suits for dry-clean and a bag of whatnot.	- दो सूट ड्राई-क्लीन के लिए और जो-सो का एक बैग. - हां, महोदय.	दो सूट्स के लिए नमस्कार. एक सूट के लिए साफ-सफाई के लिए और एक बैग के लिए कुछ चीजों के साथ।	0.756295919418335	0.5256191492080688	0.5618818402290344
In that old rust bucket of yours?	तुम मेरे लिए रक्षा चलाने वाला आदमी है जो कर रहे हैं?	मेरे पास एक पुराना सड़की कार है।	0.6986659169197083	0.34538891911506653	0.44356876611709595
God shall surely admit those who believe and do righteous deeds into gardens underneath which rivers flow. As for the unbelievers, they take their enjoyment and eat as cattle eat; and the Fire shall be their lodging.	निश्चय ही अल्लाह उन लोगों को जो ईमान लाए और उन्होंने अच्छे कर्म किए ऐसे बागों में दाख़िल करेगा जिनके नीचे नहरें बह रही होंगी। रहे वे लोग जिन्होंने इनकार किया, वे कुछ दिनों का सुख भोग रहे है और खा रहे है, जिसे चौपाए खाते है। और आग उनका ठिकाना है	"मार्गदर्शन:

अर्थ: भगवान किसी भी व्यक्ति को जो विश्वास करता है और नैतिक कार्य करता है, उसे निम्नलिखित प्रकार के सुंदरता में प्राप्त होगा:

- भगवान किसी व्यक्ति को जो विश्वास करता है और नैतिक कार्य करता है, उसे पवित्र प्रेम में प्राप्त होगा।
- भगवान किसी व्यक्ति को जो विश्वास करता है और नैतिक कार्य करता है, उसे पवित्र प्रेम में प्राप्त होगा।
- भगवान किसी व्यक्ति को जो विश्वास करता है और नैतिक कार्य करता है, उसे पवित्र प्रेम में प्राप्त होगा।
- भगवान किसी व्यक्ति को जो विश्वास करता है और नैतिक कार्य करता"	0.5820001363754272	0.3442137539386749	0.2703501284122467
What's happened?	क्या हुआ?	What's happened?	0.7687951922416687	0.8957155346870422	0.6585813760757446
- ( gunshot )	- (गोली)	"हिंदी में इसे निम्नलिखित प्रकार में संसूचित किया गया है:

- (गोला)"	0.7000494003295898	0.503210186958313	0.2780775725841522
_Save Draft	मसौदा सहेजें (_S)	सावधान ड्राफ्ट	0.6902360916137695	0.33726537227630615	0.2389136701822281
Yes, but now you are the problem.	हाँ, लेकिन अब आप समस्या हैं .	"माफ़ कीजिये, लेकिन मैं इसे अंग्रेजी से हिंदी में नहीं समझ सकता। 

मैं आपको इसे अंग्रेजी से हिंदी में संसूचित नहीं कर सकता।"	0.724150538444519	0.39317724108695984	0.24146290123462677
Your emails	raviratlami@ aol. in	अपने ईमेल	0.6047574281692505	0.3968876898288727	0.5596246123313904
"(Muhammad), tell him, ""He who gave them life in the first place will bring them back to life again. He has the best knowledge of all creatures."	"कह दो, ""उनमें वही जाल डालेगा जिसने उनको पहली बार पैदा किया। वह तो प्रत्येक संसृति को भली-भाँति जानता है"	"मुहम्मद, तुम्हें बताएं, ""जो उन्हें जीवन देने वाले पहले व्यक्ति को पुनः जीवन दे सकता है। वह सभी जानवरों के बारे में सबसे अच्छे ज्ञान रखता है।"	0.7170137763023376	0.5634941458702087	0.5874804258346558
♪ I've always held on to ♪	♪ मैं हमेशा पर आयोजित है ♪	मैंने हमेशा अपने पास में रख लिया है।	0.7771480679512024	0.42608165740966797	0.5605561137199402
Formatting disc	डिस्क संरूपित कर रहा है	अतिरिक्त सामग्री नहीं	0.7223105430603027	0.4333726167678833	0.4204825460910797
Hello?	हैलो?	हैलो	0.8729546070098877	0.9639440774917603	0.844961404800415
Yeah.	हाँ.	हाँ।	0.8862413167953491	0.9568789601325989	0.8466337323188782
What happened when you attacked here?	- आप एक पाते हैं?	What happened when you attacked here?	0.6667753458023071	0.4277992248535156	0.32407665252685547
Text	पाठ	There is no text to translate. Please provide the text you would like me to translate from English to Hindi.	0.5893776416778564	0.3203818202018738	0.16099531948566437
Luckily, I had a soft landing.	सौभाग्य से, मैं एक नरम लैंडिंग था.	मैं कठिन स्थान पर सुरक्षित गिरावट के लिए स्वस्थ गिरावट का अवसर प्राप्त किया।	0.7107434868812561	0.4629289507865906	0.5808830261230469
Do you--do you know what this is?	आप क्या - क्या तुम यह क्या है जानते हो?	"मैं समझता हूँ कि यह संदेश हिंदी में कैसे प्रस्तुत किया जा सकता है। 

मैं समझता हूँ कि यह संदेश हिंदी में कैसे प्रस्तुत किया जा सकता है।"	0.6262596249580383	0.4434265196323395	0.14329734444618225
And We gave to Dawood Sulaiman, most excellent the servant! Surely he was frequent in returning (to Allah).	और हमने दाऊद को सुलैमान प्रदान किया। वह कितना अच्छा बन्दा था! निश्चय ही वह बहुत ही रुजू रहनेवाला था।	"मैं समझता हूँ कि आप के पास इस प्रश्न का संस्करण है। 

दवोद्दु सुलायमान को सबसे अच्छे सेवक से दिया गया था। विश्वासपूर्वजित होने पर वह विशेष रूप से मुसलमानों के लिए विशेष रूप से वापस आने की संभावना थी।"	0.6902426481246948	0.409636527299881	0.29224398732185364
Get the deal closed.	सौदा बंद करें.	मिलकर प्राप्त करें।	0.8064261674880981	0.514514684677124	0.40186601877212524
_Edit	संपादन (_E)	Edited	0.5474299192428589	0.5608201622962952	0.4589521884918213
Jayashree Govindarajan, Mumbai shares some of the traditional recipes.	जयश्री गोविंदराजन, मुम्बई कुछ पारंपरिक रसोई के नुसखों को सभी से साझा कर रही हैं.	मुंबई में जायश्री गोविंदराजन के पास कुछ पारंपरिक व्यंजन हैं।	0.8007455468177795	0.7041053175926208	0.768189013004303
(Pagans) has your Lord given you preference over Himself by granting you sons and taking the angels as His own daughters? What you say is a monstrous utterance.	(ऐ मुशरेकीन मक्का) क्या तुम्हारे परवरदिगार ने तुम्हें चुन चुन कर बेटे दिए हैं और खुद बेटियाँ ली हैं (यानि) फरिश्ते इसमें शक़ नहीं कि बड़ी (सख्त) बात कहते हो	"पागनों के लिए आपके भगवान ने आपको अपने पास में रखने के लिए प्रोत्साहित किया है। वे आपको अपने बच्चों के साथ और अपने देवताओं को अपने पास में रखने के लिए कुछ प्रोत्साहित किया है। यह आपके बोलने का एक दुर्भाग्यपूर्ण वाक्य है।

(Translation: पागनों के लिए आपके भगवान ने आपको अपने पास में रखने के लिए प्रोत्साहित किया है। वे आपको अपने बच्चों के साथ और अपने देवताओं को अपने पास में रखने के लिए कुछ प्रोत्साहित किया है। यह आपके बोलने का एक दुर्भाग्यपूर्ण वाक्य है।)"	0.562089741230011	0.3572510778903961	0.2853090763092041
Couple hours later, you walk into some type of double cross.	युगल घंटे बाद, आप डबल क्रॉस के कुछ प्रकार में चल .	"मित्र, दो-तिहाई घंटे बाद आप किसी प्रकार के दो-दो मार्गदर्शन में प्रवेश करते हैं।

(Translation: Couple hours later, you walk into some type of double cross.)"	0.7029954195022583	0.4213283061981201	0.22341547906398773
Hermann, these are human beings.	हरमन, ये इंसान हैं.	हेर्मान, ये मानव हैं।	0.8361178040504456	0.8022845983505249	0.8750049471855164
_Restart Evolution after restore	पुनर्भंडारण के लिए एवोल्यूशन फिर शुरू करें (_R)	अत्यधिकारिक विस्तार के बाद संशोधन	0.7335359454154968	0.4463527500629425	0.3598288297653198
Those [believers] who responded to Allah and the Messenger after injury had struck them. For those who did good among them and feared Allah is a great reward -	निहाल हो रहे हैं (जंगे ओहद में) जिन लोगों ने जख्म खाने के बाद भी ख़ुदा और रसूल का कहना माना उनमें से जिन लोगों ने नेकी और परहेज़गारी की (सब के लिये नहीं सिर्फ) उनके लिये बड़ा सवाब है	"मुसलमानों को Allah और मुसलमानों के पास की हानि के बाद उन्हें प्रतिक्रिया देने वाले लोगों के पास मुसलमानों ने अच्छे काम किए हैं और अल्लाह के पास की हानि के बाद उन्हें प्रिय होने वाले लोगों के पास मुसलमानों ने अच्छे काम किए हैं।

(हिंदी में इसे संसूचित किया गया है)

मुसलमानों को अल्लाह और मुसलमानों के पास की हानि के बाद उन्हें अच्छे काम किए हैं और अल्लाह के पास की हानि के बाद उन्हें प्रिय होने वाले लोगों के पास मुसलमानों ने अच्छे काम किए हैं।

(हिंदी में इसे संसूचित किया गया"	0.5975731611251831	0.4420953094959259	0.1991395354270935
Do you not know that Allah knows what is in the heaven and the earth? Surely this is in a book; surely this is easy to Allah.	क्या तुम्हें नहीं मालूम कि अल्लाह जानता है जो कुछ आकाश और धरती मैं हैं? निश्चय ही वह (लोगों का कर्म) एक किताब में अंकित है। निस्संदेह वह (फ़ैसला करना) अल्लाह के लिए अत्यन्त सरल है	"मैं समझता हूँ कि आप क्या कहना चाहते हैं:

हिंदी में लिखने के लिए, मैं इसे इस प्रकार समझता हूँ:

""आपको नहीं पता है कि अल्लाह जो सारे जीवों को जानता है, जो सारे जीवों को जानता है, यह किताब में है, यह आसान है कि अल्लाह को"""	0.6989529728889465	0.42442062497138977	0.3358396887779236
And indeed the news which had a lot of deterrence, came to them.	उनके पास अतीत को ऐसी खबरें आ चुकी है, जिनमें ताड़ना अर्थात पूर्णतः तत्वदर्शीता है।	अतः यह जानकारी उन लोगों को मिली थी, जिन्हें बहुत सारी रोकथाम के प्रभाव मिले।	0.6866912841796875	0.46143385767936707	0.4814784526824951
We just made a point.	हमने केवल एक बात कही.	मैं समझ नहीं पाया कि यह प्रश्न क्या संदर्भ में है। यह किस प्रकार के प्रश्न है, और इसका उत्तर क्या होगा।	0.6822052597999573	0.4606582820415497	0.4432111382484436
Say, “Come, let me tell you what your Lord has forbidden you: that you associate nothing with Him; that you honor your parents; that you do not kill your children because of poverty—We provide for you and for them; that you do not come near indecencies, whether outward or inward; and that you do not kill the soul which God has sanctified—except in the course of justice. All this He has enjoined upon you, so that you may understand.”	(ऐ रसूल) तुम उनसे कहो कि (बेबस) आओ जो चीज़ें ख़ुदा ने तुम पर हराम की हैं वह मैं तुम्हें पढ़ कर सुनाऊँ (वह) यह कि किसी चीज़ को ख़ुदा का शरीक़ न बनाओ और माँ बाप के साथ नेक सुलूक़ करो और मुफ़लिसी के ख़ौफ से अपनी औलाद को मार न डालना (क्योंकि) उनको और तुमको रिज़क देने वाले तो हम हैं और बदकारियों के क़रीब भी न जाओ ख्वाह (चाहे) वह ज़ाहिर हो या पोशीदा और किसी जान वाले को जिस के क़त्ल को ख़ुदा ने हराम किया है न मार डालना मगर (किसी) हक़ के ऐवज़ में वह बातें हैं जिनका ख़ुदा ने तुम्हें हुक्म दिया है ताकि तुम लोग समझो और यतीम के माल के करीब भी न जाओ	"माफ़ कीजिये, ""अरे, कहें, मैं आपको अपने पिता के बारे में बताने के लिए कह रहा हूँ: कि आप किसी भी चीज़ के साथ अपने पिता को नहीं मानते; कि आप अपने बच्चों को किसी भी कारण से नहीं मारते; मैं आपको अपने जीवन के सामान के लिए पैसे देता हूँ; मैं आपको अपने बच्चों के लिए भी पैसे देता हूँ; मैं आपको किसी भी व्यक्ति के साथ किसी भी व्यक्ति के बारे में सावधानी से बात करने की सलाह देता हूँ; और मैं आपको अपने जीवन के बारे में किसी भी व्यक्ति के बारे में मारने के लिए किसी भी व्यक्ति के साथ किसी भी"	0.6432052850723267	0.33328327536582947	0.2375311404466629
You told them that we're married, I told them I'm 3 months pregnant!	तुमने कहा कि हम शादीशुदा हैं, मैनें कहा कि मैं 3 महीने की गर्भवती हूँ.	"मैं समझता हूँ कि आप इस पाठ को अंग्रेजी से हिंदी में संसूचित करना चाहते हैं।

तो यह है:

आपने उन्हें बताया कि हमें शादी हो गई है, मैंने उन्हें बताया कि मैं तीन महीने की गर्भावस्था में हूँ।"	0.78175950050354	0.6391097903251648	0.4568539261817932
India: All about the Theatre! · Global Voices	भारतः रंगमंच का जादू	"भारत में नाटक के बारे में जानकारी प्रदान करें।

India: नाटक के बारे में जानकारी प्रदान करें।"	0.7015050053596497	0.4043816924095154	0.2630855441093445
Cannot subscribe folder in offline mode.	ऑफ़लाइन मोड में फ़ोल्डर सदस्यता नहीं ले सकता.	अत्यधिकारिक स्टोरेज फोल्ड को ऑफलाइन मोड में साइन करने से रोक	0.775539755821228	0.5332996249198914	0.43545612692832947
When you find the beads I hope you'll return them.	जब माला मिल जाये तो मुझे आशा है कि तुम उन्हें वापस कर दोगी.	"मैं समझता हूँ कि आप इस प्रकार के संदेश को अंग्रेजी से हिंदी में संसूचित करना चाहते हैं। 

तो यह है:

जब आप मुझे बeads देंगे मैं आशा करता हूँ कि आप वापस लेंगे।"	0.7091028094291687	0.46059295535087585	0.18455977737903595
_View	देखें (_V)	विद्या	0.6510448455810547	0.5346309542655945	0.5929567813873291
He'll no longer lead us.	कभी नहीं!	"मैं समझता हूँ कि आप किस प्रकार के संदेश को संसूचित करना चाहते हैं। यहाँ हिंदी में संसूचित संदेश है:

वे अब हमें नियंत्रित नहीं करेंगे।"	0.60643470287323	0.35084909200668335	0.17323873937129974
Say to them: 'People of the Book! Do you hate us for anything else except that we believe in Allah, and in the teaching which has been revealed to us and in the teaching which was revealed before? Indeed most of you are transgressors.'	(ऐ रसूल अहले किताब से कहो कि) आख़िर तुम हमसे इसके सिवा और क्या ऐब लगा सकते हो कि हम ख़ुदा पर और जो (किताब) हमारे पास भेजी गयी है और जो हमसे पहले भेजी गयी ईमान लाए हैं और ये तुममें के अक्सर बदकार हैं	"माफ़ कीजिये, लेकिन मैं इसे अंग्रेजी से हिंदी में नहीं बदल सकता हूँ। मैं केवल अंग्रेजी से हिंदी में संसूचित हो सकता हूँ और किसी भी जानकारी को बदलन या हटाने का प्रयास नहीं करूँगा।

स्पष्टीकरण: मैं केवल अंग्रेजी से हिंदी में संसूचित हूँ और किसी भी जानकारी को बदलन या हटाने का प्रयास नहीं करूँगा।"	0.6020734906196594	0.39921364188194275	0.2233363837003708
He said: Surely in it is Lut. They said: We know well who is in it; we shall certainly deliver him and his followers, except his wife; she shall be of those who remain behind.	(ये सुन कर) इबराहीम ने कहा कि इस बस्ती में तो लूत भी है वह फरिश्ते बोले जो लोग इस बस्ती में हैं हम लोग उनसे खूब वाक़िफ़ हैं हम तो उनको और उनके लड़के बालों को यक़ीनी बचा लेंगे मगर उनकी बीबी को वह (अलबता) पीछे रह जाने वालों में होगीं	"माफ़ कीजिये, लेकिन मैं इसे अंग्रेजी से हिंदी में नहीं समझ सकता। 

लेकिन मैं इसे अंग्रेजी से हिंदी में समझने की कोशिश कर सकता हूँ:

वह बोलता है: विश्वास है कि यह में लुत है। वे कहते हैं कि हमें विश्वास है कि वह में है, हमें उसे और उसके पालन करने वाले, विशेष रूप से उसकी पत्नी को दिलाने के लिए तैयार हैं।"	0.6728370785713196	0.42286983132362366	0.21845577657222748
That's how many villagers died	इसी तरह कई गाँव वाले मारे गए हैं	मुख्य व्यक्ति के नाम के बारे में कोई जानकारी नहीं है।	0.6691781282424927	0.46815481781959534	0.48453253507614136
Your emails	raviratlami@ aol. in	अपने ईमेल	0.6047574281692505	0.3968876898288727	0.5596246123313904
Nearby Sites	निकटस्थ साइट	अतिरिक्षीय स्थल	0.745490312576294	0.6517118811607361	0.8505258560180664
On the Day when it arrives, no soul will speak without His permission. Some will be miserable, and some will be happy.	जिस दिन वह आएगा, तो उसकी अनुमति के बिना कोई व्यक्ति बात तक न कर सकेगा। फिर (मानवों में) कोई तो उनमें अभागा होगा और कोई भाग्यशाली	मुख्य कार्य: मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन मानव जीवन के दिन म	0.5394992232322693	0.24468690156936646	0.029117198660969734
Thanks for that, Jack.	इसके लिए धन्‍यवाद, जैक.	"मैं समझता हूँ कि आप क्या कहना चाहते हैं कि ""Thanks"" का अर्थ है ""माफ़ कीजिए"" या ""आपके लिए धन्यवाद""।"	0.6438685059547424	0.5587701797485352	0.204893097281456
Select all text	सारा पाठ चुनें	"हाँ, मैं इस टेक्स्ट को हिंदी में संसूचित कर सकता हूँ।

सेलेक्ट अल्ल टेक्स्ट"	0.6198164820671082	0.38700512051582336	0.12690025568008423
Compact contact list	संकुचित संपर्क सूची	संक्रमित संपर्क सूची	0.8606662154197693	0.7201492190361023	0.7883148789405823
So will it be; and whoever retaliates with the like of what he has been made to suffer, and is aggressed against [again] thereafter, Allah will surely help him. Indeed Allah is all-excusing, all-forgiving.	और खुदा तो बेशक बड़ा वाक़िफकार बुर्दवार है यही (ठीक) है और जो शख्स (अपने दुश्मन को) उतना ही सताए जितना ये उसके हाथों से सताया गया था उसके बाद फिर (दोबारा दुशमन की तरफ़ से) उस पर ज्यादती की जाए तो खुदा उस मज़लूम की ज़रूर मदद करेगा	"मार्गदर्शन:

अर्थ: 
सो ही होने पर, और जो कुछ भी हुआ है उसे दूसरे बार होने पर, और उसे दोष माना जाने पर, हुकूमत मुस्किल में मिल जाएगी। वास्तव में, हुकूमत मुस्किल में है।

हिंदी में संस्करण:

सो ही होने पर, और जो कुछ भी हुआ है उसे दूसरे बार होने पर, और उसे दोष माना जाने पर, हुकूमत मुस्किल में मिल जाएगी। वास्तव में, हुकूमत मुस्किल में है।

यह संस्करण हिंदी में मूल्यांकन के लिए सुरक्षित है, सुरक्षित है, और वास्तव में मूल्यांकन में सुरक्षित है।"	0.5927115678787231	0.3192647099494934	0.2133190631866455
God has given us freedom.	भगवान ने हमें आजादी दे दी है.	मिलान है जिसे भगवान ने हमें स्वतंत्रता दिलाई है।	0.8439759016036987	0.5730864405632019	0.5565017461776733
- You see how busy we are.	- तुम देखो हम कितने व्यस्त हैं.	- तुम देखो कि हमें बहुत काम है।	0.8554669618606567	0.8632653951644897	0.8306486010551453
Add the files stored in the clipboard	क्लिपबोर्ड में जमा फाइल जोड़ें	अपने क्लिपबोर्ड में स्टोर किए गए फ़ाइलों को जोड़ें।	0.8379344344139099	0.8765126466751099	0.9146177172660828
Save the current file with a different name	वर्तमान फ़ाइल एक भिन्न नाम से सहेजें	मार्ग के लिए सुरक्षित स्थान स्थापित करें	0.7069185376167297	0.4482908844947815	0.2928595244884491
Retrieving quota information for '%s'	%s में नए संदेश के लिये सारांश सूचना ला रहा है	अत: प्राप्त क्रेडिट कार्ड की सीमा जानकारी प्राप्त करें।	0.7057602405548096	0.43225952982902527	0.5503342151641846
"""...and we are slaves no longer..."""	"""... और अब हम दास नहीं हैं ..."""	मैं समझता हूँ कि आप किस प्रकार के संदेश को संस्कृत में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्कृत भाषा में संस्क	0.574017345905304	0.22902093827724457	0.016495492309331894
